time,marker_id,description
0.0019036,101,Trash data in the TRIM period
3.0019036,102,Trash data in the TRIM period
3.0025048,10,Rest period started
6.0025048,20,Action period started
9.0025048,30,Release period started
12.0027638,10,Rest period started
15.0027638,20,Action period started
18.0027638,30,Release period started
21.0030064,10,Rest period started
24.0030064,20,Action period started
27.0030064,30,Release period started
30.0032638,10,Rest period started
33.0032638,20,Action period started
36.0032638,30,Release period started
39.003517,10,Rest period started
42.003517,20,Action period started
45.003517,30,Release period started
48.0037836,10,Rest period started
51.0037836,20,Action period started
54.0037836,30,Release period started
57.0041,10,Rest period started
60.0041,20,Action period started
63.0041,30,Release period started
66.0043419,10,Rest period started
69.0043419,20,Action period started
72.0043419,30,Release period started
75.0046428,10,Rest period started
78.0046428,20,Action period started
81.0046428,30,Release period started
84.0049046,10,Rest period started
87.0049046,20,Action period started
90.0049046,30,Release period started
93.0051609,10,Rest period started
96.0051609,20,Action period started
99.0051609,30,Release period started
102.0054221,10,Rest period started
105.0054221,20,Action period started
108.0054221,30,Release period started
111.0056599,10,Rest period started
114.0056599,20,Action period started
117.0056599,30,Release period started
120.0059037,10,Rest period started
123.0059037,20,Action period started
126.0059037,30,Release period started
129.0062262,10,Rest period started
132.0062262,20,Action period started
135.0062262,30,Release period started
138.0065169,10,Rest period started
141.0065169,20,Action period started
144.0065169,30,Release period started
147.0067889,10,Rest period started
150.0067889,20,Action period started
153.0067889,30,Release period started
156.0070312,10,Rest period started
159.0070312,20,Action period started
162.0070312,30,Release period started
165.0072805,10,Rest period started
168.0072805,20,Action period started
171.0072805,30,Release period started
174.0075503,10,Rest period started
177.0075503,20,Action period started
180.0075503,30,Release period started
183.0077898,10,Rest period started
186.0077898,20,Action period started
189.0077898,30,Release period started
192.0080501,10,Rest period started
195.0080501,20,Action period started
198.0080501,30,Release period started
201.008311,10,Rest period started
204.008311,20,Action period started
207.008311,30,Release period started
210.0085517,10,Rest period started
213.0085517,20,Action period started
216.0085517,30,Release period started
219.0088331,10,Rest period started
222.0088331,20,Action period started
225.0088331,30,Release period started
228.0090751,10,Rest period started
231.0090751,20,Action period started
234.0090751,30,Release period started
237.009354,10,Rest period started
240.009354,20,Action period started
243.009354,30,Release period started
246.0095938,10,Rest period started
249.0095938,20,Action period started
252.0095938,30,Release period started
255.0098602,10,Rest period started
258.0098602,20,Action period started
261.0098602,30,Release period started
264.010192,10,Rest period started
267.010192,20,Action period started
270.010192,30,Release period started
273.0103681,201,Trash data in the TRIM period
276.0103681,202,Trash data in the TRIM period
