time,marker_id,description
0.0008213,101,Trash data in the TRIM period
3.0008213,102,Trash data in the TRIM period
3.001418,10,Rest period started
6.001418,20,Action period started
9.001418,30,Release period started
12.0016673,10,Rest period started
15.0016673,20,Action period started
18.0016673,30,Release period started
21.001932,10,Rest period started
24.001932,20,Action period started
27.001932,30,Release period started
30.0022159,10,Rest period started
33.0022159,20,Action period started
36.0022159,30,Release period started
39.0024488,10,Rest period started
42.0024488,20,Action period started
45.0024488,30,Release period started
48.00275,10,Rest period started
51.00275,20,Action period started
54.00275,30,Release period started
57.0036445,10,Rest period started
60.0036445,20,Action period started
63.0036445,30,Release period started
66.0039181,10,Rest period started
69.0039181,20,Action period started
72.0039181,30,Release period started
75.0042122,10,Rest period started
78.0042122,20,Action period started
81.0042122,30,Release period started
84.0044634,10,Rest period started
87.0044634,20,Action period started
90.0044634,30,Release period started
93.0050518,10,Rest period started
96.0050518,20,Action period started
99.0050518,30,Release period started
102.0053191,10,Rest period started
105.0053191,20,Action period started
108.0053191,30,Release period started
111.0055851,10,Rest period started
114.0055851,20,Action period started
117.0055851,30,Release period started
120.0058514,10,Rest period started
123.0058514,20,Action period started
126.0058514,30,Release period started
129.0061067,10,Rest period started
132.0061067,20,Action period started
135.0061067,30,Release period started
138.006431,10,Rest period started
141.006431,20,Action period started
144.006431,30,Release period started
147.0066813,10,Rest period started
150.0066813,20,Action period started
153.0066813,30,Release period started
156.0069436,10,Rest period started
159.0069436,20,Action period started
162.0069436,30,Release period started
165.0072073,10,Rest period started
168.0072073,20,Action period started
171.0072073,30,Release period started
174.0074928,10,Rest period started
177.0074928,20,Action period started
180.0074928,30,Release period started
183.0077485,10,Rest period started
186.0077485,20,Action period started
189.0077485,30,Release period started
192.007993,10,Rest period started
195.007993,20,Action period started
198.007993,30,Release period started
201.0082672,10,Rest period started
204.0082672,20,Action period started
207.0082672,30,Release period started
210.0085215,10,Rest period started
213.0085215,20,Action period started
216.0085215,30,Release period started
219.0088479,10,Rest period started
222.0088479,20,Action period started
225.0088479,30,Release period started
228.0091256,10,Rest period started
231.0091256,20,Action period started
234.0091256,30,Release period started
237.0095444,10,Rest period started
240.0095444,20,Action period started
243.0095444,30,Release period started
246.0098102,10,Rest period started
249.0098102,20,Action period started
252.0098102,30,Release period started
255.0101307,10,Rest period started
258.0101307,20,Action period started
261.0101307,30,Release period started
264.0103799,10,Rest period started
267.0103799,20,Action period started
270.0103799,30,Release period started
273.0105507,201,Trash data in the TRIM period
276.0105507,202,Trash data in the TRIM period
