time,marker_id,description
0.0001932,101,Trash data in the TRIM period
3.0001932,102,Trash data in the TRIM period
3.0008334,10,Rest period started
6.0008334,20,Action period started
9.0008334,30,Release period started
12.0010968,10,Rest period started
15.0010968,20,Action period started
18.0010968,30,Release period started
21.0013028,10,Rest period started
24.0013028,20,Action period started
27.0013028,30,Release period started
30.0015888,10,Rest period started
33.0015888,20,Action period started
36.0015888,30,Release period started
39.0018283,10,Rest period started
42.0018283,20,Action period started
45.0018283,30,Release period started
48.0020758,10,Rest period started
51.0020758,20,Action period started
54.0020758,30,Release period started
57.0022892,10,Rest period started
60.0022892,20,Action period started
63.0022892,30,Release period started
66.002512,10,Rest period started
69.002512,20,Action period started
72.002512,30,Release period started
75.0390369,10,Rest period started
78.0390369,20,Action period started
81.0390369,30,Release period started
84.0392523,10,Rest period started
87.0392523,20,Action period started
90.0392523,30,Release period started
93.0395917,10,Rest period started
96.0395917,20,Action period started
99.0395917,30,Release period started
102.0398715,10,Rest period started
105.0398715,20,Action period started
108.0398715,30,Release period started
111.0401077,10,Rest period started
114.0401077,20,Action period started
117.0401077,30,Release period started
120.0403259,10,Rest period started
123.0403259,20,Action period started
126.0403259,30,Release period started
129.0405569,10,Rest period started
132.0405569,20,Action period started
135.0405569,30,Release period started
138.0407814,10,Rest period started
141.0407814,20,Action period started
144.0407814,30,Release period started
147.041129,10,Rest period started
150.041129,20,Action period started
153.041129,30,Release period started
156.0413433,10,Rest period started
159.0413433,20,Action period started
162.0413433,30,Release period started
165.0415636,10,Rest period started
168.0415636,20,Action period started
171.0415636,30,Release period started
174.0418373,10,Rest period started
177.0418373,20,Action period started
180.0418373,30,Release period started
183.0421448,10,Rest period started
186.0421448,20,Action period started
189.0421448,30,Release period started
192.0423932,10,Rest period started
195.0423932,20,Action period started
198.0423932,30,Release period started
201.0426502,10,Rest period started
204.0426502,20,Action period started
207.0426502,30,Release period started
210.0429699,10,Rest period started
213.0429699,20,Action period started
216.0429699,30,Release period started
219.0432035,10,Rest period started
222.0432035,20,Action period started
225.0432035,30,Release period started
228.0434439,10,Rest period started
231.0434439,20,Action period started
234.0434439,30,Release period started
237.0436994,10,Rest period started
240.0436994,20,Action period started
243.0436994,30,Release period started
246.0439362,10,Rest period started
249.0439362,20,Action period started
252.0439362,30,Release period started
255.0441669,10,Rest period started
258.0441669,20,Action period started
261.0441669,30,Release period started
264.0443993,10,Rest period started
267.0443993,20,Action period started
270.0443993,30,Release period started
273.0446053,201,Trash data in the TRIM period
276.0446053,202,Trash data in the TRIM period
