time,marker_id,description
0.0001884,101,Trash data in the TRIM period
3.0001884,102,Trash data in the TRIM period
3.0007873,10,Rest period started
6.0007873,20,Action period started
9.0007873,30,Release period started
12.0010304,10,Rest period started
15.0010304,20,Action period started
18.0010304,30,Release period started
21.0012983,10,Rest period started
24.0012983,20,Action period started
27.0012983,30,Release period started
30.0015485,10,Rest period started
33.0015485,20,Action period started
36.0015485,30,Release period started
39.0017671,10,Rest period started
42.0017671,20,Action period started
45.0017671,30,Release period started
48.0019717,10,Rest period started
51.0019717,20,Action period started
54.0019717,30,Release period started
57.0022277,10,Rest period started
60.0022277,20,Action period started
63.0022277,30,Release period started
66.0024888,10,Rest period started
69.0024888,20,Action period started
72.0024888,30,Release period started
75.0027269,10,Rest period started
78.0027269,20,Action period started
81.0027269,30,Release period started
84.0029714,10,Rest period started
87.0029714,20,Action period started
90.0029714,30,Release period started
93.0032921,10,Rest period started
96.0032921,20,Action period started
99.0032921,30,Release period started
102.0035602,10,Rest period started
105.0035602,20,Action period started
108.0035602,30,Release period started
111.0038363,10,Rest period started
114.0038363,20,Action period started
117.0038363,30,Release period started
120.0040553,10,Rest period started
123.0040553,20,Action period started
126.0040553,30,Release period started
129.0043777,10,Rest period started
132.0043777,20,Action period started
135.0043777,30,Release period started
138.0046128,10,Rest period started
141.0046128,20,Action period started
144.0046128,30,Release period started
147.0048665,10,Rest period started
150.0048665,20,Action period started
153.0048665,30,Release period started
156.0051234,10,Rest period started
159.0051234,20,Action period started
162.0051234,30,Release period started
165.0053756,10,Rest period started
168.0053756,20,Action period started
171.0053756,30,Release period started
174.005599,10,Rest period started
177.005599,20,Action period started
180.005599,30,Release period started
183.0058001,10,Rest period started
186.0058001,20,Action period started
189.0058001,30,Release period started
192.0059963,10,Rest period started
195.0059963,20,Action period started
198.0059963,30,Release period started
201.0062184,10,Rest period started
204.0062184,20,Action period started
207.0062184,30,Release period started
210.0064779,10,Rest period started
213.0064779,20,Action period started
216.0064779,30,Release period started
219.0067257,10,Rest period started
222.0067257,20,Action period started
225.0067257,30,Release period started
228.0069427,10,Rest period started
231.0069427,20,Action period started
234.0069427,30,Release period started
237.0071815,10,Rest period started
240.0071815,20,Action period started
243.0071815,30,Release period started
246.0074631,10,Rest period started
249.0074631,20,Action period started
252.0074631,30,Release period started
255.0077767,10,Rest period started
258.0077767,20,Action period started
261.0077767,30,Release period started
264.0080234,10,Rest period started
267.0080234,20,Action period started
270.0080234,30,Release period started
273.0082418,201,Trash data in the TRIM period
276.0082418,202,Trash data in the TRIM period
