time,marker_id,description
0.0001827,101,Trash data in the TRIM period
3.0001827,102,Trash data in the TRIM period
3.0006833,10,Rest period started
6.0006833,20,Action period started
9.0006833,30,Release period started
12.0009292,10,Rest period started
15.0009292,20,Action period started
18.0009292,30,Release period started
21.0011493,10,Rest period started
24.0011493,20,Action period started
27.0011493,30,Release period started
30.0013844,10,Rest period started
33.0013844,20,Action period started
36.0013844,30,Release period started
39.0016061,10,Rest period started
42.0016061,20,Action period started
45.0016061,30,Release period started
48.0019089,10,Rest period started
51.0019089,20,Action period started
54.0019089,30,Release period started
57.0021507,10,Rest period started
60.0021507,20,Action period started
63.0021507,30,Release period started
66.0025133,10,Rest period started
69.0025133,20,Action period started
72.0025133,30,Release period started
75.0027677,10,Rest period started
78.0027677,20,Action period started
81.0027677,30,Release period started
84.0030068,10,Rest period started
87.0030068,20,Action period started
90.0030068,30,Release period started
93.0032536,10,Rest period started
96.0032536,20,Action period started
99.0032536,30,Release period started
102.0035078,10,Rest period started
105.0035078,20,Action period started
108.0035078,30,Release period started
111.0037679,10,Rest period started
114.0037679,20,Action period started
117.0037679,30,Release period started
120.0040342,10,Rest period started
123.0040342,20,Action period started
126.0040342,30,Release period started
129.0042584,10,Rest period started
132.0042584,20,Action period started
135.0042584,30,Release period started
138.0045998,10,Rest period started
141.0045998,20,Action period started
144.0045998,30,Release period started
147.0048054,10,Rest period started
150.0048054,20,Action period started
153.0048054,30,Release period started
156.0050494,10,Rest period started
159.0050494,20,Action period started
162.0050494,30,Release period started
165.0052833,10,Rest period started
168.0052833,20,Action period started
171.0052833,30,Release period started
174.0055246,10,Rest period started
177.0055246,20,Action period started
180.0055246,30,Release period started
183.0057622,10,Rest period started
186.0057622,20,Action period started
189.0057622,30,Release period started
192.0060013,10,Rest period started
195.0060013,20,Action period started
198.0060013,30,Release period started
201.0062899,10,Rest period started
204.0062899,20,Action period started
207.0062899,30,Release period started
210.0066306,10,Rest period started
213.0066306,20,Action period started
216.0066306,30,Release period started
219.0068521,10,Rest period started
222.0068521,20,Action period started
225.0068521,30,Release period started
228.0071305,10,Rest period started
231.0071305,20,Action period started
234.0071305,30,Release period started
237.0073876,10,Rest period started
240.0073876,20,Action period started
243.0073876,30,Release period started
246.0077026,10,Rest period started
249.0077026,20,Action period started
252.0077026,30,Release period started
255.0080158,10,Rest period started
258.0080158,20,Action period started
261.0080158,30,Release period started
264.0082914,10,Rest period started
267.0082914,20,Action period started
270.0082914,30,Release period started
273.0084398,201,Trash data in the TRIM period
276.0084398,202,Trash data in the TRIM period
