time,marker_id,description
0.0003484,101,Trash data in the TRIM period
3.0003484,102,Trash data in the TRIM period
3.0008366,10,Rest period started
6.0008366,20,Action period started
9.0008366,30,Release period started
12.0010726,10,Rest period started
15.0010726,20,Action period started
18.0010726,30,Release period started
21.0013182,10,Rest period started
24.0013182,20,Action period started
27.0013182,30,Release period started
30.001555,10,Rest period started
33.001555,20,Action period started
36.001555,30,Release period started
39.0018262,10,Rest period started
42.0018262,20,Action period started
45.0018262,30,Release period started
48.0020912,10,Rest period started
51.0020912,20,Action period started
54.0020912,30,Release period started
57.0023942,10,Rest period started
60.0023942,20,Action period started
63.0023942,30,Release period started
66.0026699,10,Rest period started
69.0026699,20,Action period started
72.0026699,30,Release period started
75.0029435,10,Rest period started
78.0029435,20,Action period started
81.0029435,30,Release period started
84.0032535,10,Rest period started
87.0032535,20,Action period started
90.0032535,30,Release period started
93.0035582,10,Rest period started
96.0035582,20,Action period started
99.0035582,30,Release period started
102.0038134,10,Rest period started
105.0038134,20,Action period started
108.0038134,30,Release period started
111.0040628,10,Rest period started
114.0040628,20,Action period started
117.0040628,30,Release period started
120.0043063,10,Rest period started
123.0043063,20,Action period started
126.0043063,30,Release period started
129.0045598,10,Rest period started
132.0045598,20,Action period started
135.0045598,30,Release period started
138.0048193,10,Rest period started
141.0048193,20,Action period started
144.0048193,30,Release period started
147.0051349,10,Rest period started
150.0051349,20,Action period started
153.0051349,30,Release period started
156.0054046,10,Rest period started
159.0054046,20,Action period started
162.0054046,30,Release period started
165.0056582,10,Rest period started
168.0056582,20,Action period started
171.0056582,30,Release period started
174.0059767,10,Rest period started
177.0059767,20,Action period started
180.0059767,30,Release period started
183.0062473,10,Rest period started
186.0062473,20,Action period started
189.0062473,30,Release period started
192.0064741,10,Rest period started
195.0064741,20,Action period started
198.0064741,30,Release period started
201.0068169,10,Rest period started
204.0068169,20,Action period started
207.0068169,30,Release period started
210.0070983,10,Rest period started
213.0070983,20,Action period started
216.0070983,30,Release period started
219.0073376,10,Rest period started
222.0073376,20,Action period started
225.0073376,30,Release period started
228.007802,10,Rest period started
231.007802,20,Action period started
234.007802,30,Release period started
237.0080386,10,Rest period started
240.0080386,20,Action period started
243.0080386,30,Release period started
246.0082638,10,Rest period started
249.0082638,20,Action period started
252.0082638,30,Release period started
255.0085229,10,Rest period started
258.0085229,20,Action period started
261.0085229,30,Release period started
264.0087832,10,Rest period started
267.0087832,20,Action period started
270.0087832,30,Release period started
273.0089849,201,Trash data in the TRIM period
276.0089849,202,Trash data in the TRIM period
