time,marker_id,description
0.0001342,101,Trash data in the TRIM period
3.0001342,102,Trash data in the TRIM period
3.0007285,10,Rest period started
6.0007285,20,Action period started
9.0007285,30,Release period started
12.0010095,10,Rest period started
15.0010095,20,Action period started
18.0010095,30,Release period started
21.0012918,10,Rest period started
24.0012918,20,Action period started
27.0012918,30,Release period started
30.0015535,10,Rest period started
33.0015535,20,Action period started
36.0015535,30,Release period started
39.0017585,10,Rest period started
42.0017585,20,Action period started
45.0017585,30,Release period started
48.0020253,10,Rest period started
51.0020253,20,Action period started
54.0020253,30,Release period started
57.0022923,10,Rest period started
60.0022923,20,Action period started
63.0022923,30,Release period started
66.0025474,10,Rest period started
69.0025474,20,Action period started
72.0025474,30,Release period started
75.002837,10,Rest period started
78.002837,20,Action period started
81.002837,30,Release period started
84.0031038,10,Rest period started
87.0031038,20,Action period started
90.0031038,30,Release period started
93.0034374,10,Rest period started
96.0034374,20,Action period started
99.0034374,30,Release period started
102.0036676,10,Rest period started
105.0036676,20,Action period started
108.0036676,30,Release period started
111.0039272,10,Rest period started
114.0039272,20,Action period started
117.0039272,30,Release period started
120.0041615,10,Rest period started
123.0041615,20,Action period started
126.0041615,30,Release period started
129.0044464,10,Rest period started
132.0044464,20,Action period started
135.0044464,30,Release period started
138.0046726,10,Rest period started
141.0046726,20,Action period started
144.0046726,30,Release period started
147.0049094,10,Rest period started
150.0049094,20,Action period started
153.0049094,30,Release period started
156.0051734,10,Rest period started
159.0051734,20,Action period started
162.0051734,30,Release period started
165.0054149,10,Rest period started
168.0054149,20,Action period started
171.0054149,30,Release period started
174.0057548,10,Rest period started
177.0057548,20,Action period started
180.0057548,30,Release period started
183.0060109,10,Rest period started
186.0060109,20,Action period started
189.0060109,30,Release period started
192.0064023,10,Rest period started
195.0064023,20,Action period started
198.0064023,30,Release period started
201.0067581,10,Rest period started
204.0067581,20,Action period started
207.0067581,30,Release period started
210.0070135,10,Rest period started
213.0070135,20,Action period started
216.0070135,30,Release period started
219.0072782,10,Rest period started
222.0072782,20,Action period started
225.0072782,30,Release period started
228.0075112,10,Rest period started
231.0075112,20,Action period started
234.0075112,30,Release period started
237.0077527,10,Rest period started
240.0077527,20,Action period started
243.0077527,30,Release period started
246.0080357,10,Rest period started
249.0080357,20,Action period started
252.0080357,30,Release period started
255.0082776,10,Rest period started
258.0082776,20,Action period started
261.0082776,30,Release period started
264.0085146,10,Rest period started
267.0085146,20,Action period started
270.0085146,30,Release period started
273.0087233,201,Trash data in the TRIM period
276.0087233,202,Trash data in the TRIM period
