time,marker_id,description
0.0002178,101,Trash data in the TRIM period
3.0002178,102,Trash data in the TRIM period
3.000779,10,Rest period started
6.000779,20,Action period started
9.000779,30,Release period started
12.0011505,10,Rest period started
15.0011505,20,Action period started
18.0011505,30,Release period started
21.0014383,10,Rest period started
24.0014383,20,Action period started
27.0014383,30,Release period started
30.0017517,10,Rest period started
33.0017517,20,Action period started
36.0017517,30,Release period started
39.0020803,10,Rest period started
42.0020803,20,Action period started
45.0020803,30,Release period started
48.0023336,10,Rest period started
51.0023336,20,Action period started
54.0023336,30,Release period started
57.002566,10,Rest period started
60.002566,20,Action period started
63.002566,30,Release period started
66.0027993,10,Rest period started
69.0027993,20,Action period started
72.0027993,30,Release period started
75.0030859,10,Rest period started
78.0030859,20,Action period started
81.0030859,30,Release period started
84.0033678,10,Rest period started
87.0033678,20,Action period started
90.0033678,30,Release period started
93.0035719,10,Rest period started
96.0035719,20,Action period started
99.0035719,30,Release period started
102.00381,10,Rest period started
105.00381,20,Action period started
108.00381,30,Release period started
111.0040559,10,Rest period started
114.0040559,20,Action period started
117.0040559,30,Release period started
120.0043452,10,Rest period started
123.0043452,20,Action period started
126.0043452,30,Release period started
129.0046071,10,Rest period started
132.0046071,20,Action period started
135.0046071,30,Release period started
138.0048408,10,Rest period started
141.0048408,20,Action period started
144.0048408,30,Release period started
147.0050731,10,Rest period started
150.0050731,20,Action period started
153.0050731,30,Release period started
156.0053725,10,Rest period started
159.0053725,20,Action period started
162.0053725,30,Release period started
165.005599,10,Rest period started
168.005599,20,Action period started
171.005599,30,Release period started
174.0058965,10,Rest period started
177.0058965,20,Action period started
180.0058965,30,Release period started
183.0061656,10,Rest period started
186.0061656,20,Action period started
189.0061656,30,Release period started
192.0064152,10,Rest period started
195.0064152,20,Action period started
198.0064152,30,Release period started
201.0066782,10,Rest period started
204.0066782,20,Action period started
207.0066782,30,Release period started
210.0069303,10,Rest period started
213.0069303,20,Action period started
216.0069303,30,Release period started
219.0071852,10,Rest period started
222.0071852,20,Action period started
225.0071852,30,Release period started
228.0074021,10,Rest period started
231.0074021,20,Action period started
234.0074021,30,Release period started
237.0077835,10,Rest period started
240.0077835,20,Action period started
243.0077835,30,Release period started
246.0080441,10,Rest period started
249.0080441,20,Action period started
252.0080441,30,Release period started
255.0083041,10,Rest period started
258.0083041,20,Action period started
261.0083041,30,Release period started
264.0085981,10,Rest period started
267.0085981,20,Action period started
270.0085981,30,Release period started
273.0087553,201,Trash data in the TRIM period
276.0087553,202,Trash data in the TRIM period
