time,marker_id,description
0.0002085,101,Trash data in the TRIM period
3.0002085,102,Trash data in the TRIM period
3.0008204,10,Rest period started
6.0008204,20,Action period started
9.0008204,30,Release period started
12.0010752,10,Rest period started
15.0010752,20,Action period started
18.0010752,30,Release period started
21.0013503,10,Rest period started
24.0013503,20,Action period started
27.0013503,30,Release period started
30.0016052,10,Rest period started
33.0016052,20,Action period started
36.0016052,30,Release period started
39.0018122,10,Rest period started
42.0018122,20,Action period started
45.0018122,30,Release period started
48.0020308,10,Rest period started
51.0020308,20,Action period started
54.0020308,30,Release period started
57.0022671,10,Rest period started
60.0022671,20,Action period started
63.0022671,30,Release period started
66.0024865,10,Rest period started
69.0024865,20,Action period started
72.0024865,30,Release period started
75.0027774,10,Rest period started
78.0027774,20,Action period started
81.0027774,30,Release period started
84.00302,10,Rest period started
87.00302,20,Action period started
90.00302,30,Release period started
93.0032498,10,Rest period started
96.0032498,20,Action period started
99.0032498,30,Release period started
102.0035219,10,Rest period started
105.0035219,20,Action period started
108.0035219,30,Release period started
111.0037705,10,Rest period started
114.0037705,20,Action period started
117.0037705,30,Release period started
120.0040408,10,Rest period started
123.0040408,20,Action period started
126.0040408,30,Release period started
129.0044069,10,Rest period started
132.0044069,20,Action period started
135.0044069,30,Release period started
138.004671,10,Rest period started
141.004671,20,Action period started
144.004671,30,Release period started
147.0049371,10,Rest period started
150.0049371,20,Action period started
153.0049371,30,Release period started
156.0051552,10,Rest period started
159.0051552,20,Action period started
162.0051552,30,Release period started
165.0054045,10,Rest period started
168.0054045,20,Action period started
171.0054045,30,Release period started
174.0056716,10,Rest period started
177.0056716,20,Action period started
180.0056716,30,Release period started
183.0059503,10,Rest period started
186.0059503,20,Action period started
189.0059503,30,Release period started
192.0062144,10,Rest period started
195.0062144,20,Action period started
198.0062144,30,Release period started
201.0064507,10,Rest period started
204.0064507,20,Action period started
207.0064507,30,Release period started
210.006702,10,Rest period started
213.006702,20,Action period started
216.006702,30,Release period started
219.0069509,10,Rest period started
222.0069509,20,Action period started
225.0069509,30,Release period started
228.0073752,10,Rest period started
231.0073752,20,Action period started
234.0073752,30,Release period started
237.0078297,10,Rest period started
240.0078297,20,Action period started
243.0078297,30,Release period started
246.0080807,10,Rest period started
249.0080807,20,Action period started
252.0080807,30,Release period started
255.0083694,10,Rest period started
258.0083694,20,Action period started
261.0083694,30,Release period started
264.0086153,10,Rest period started
267.0086153,20,Action period started
270.0086153,30,Release period started
273.0087648,201,Trash data in the TRIM period
276.0087648,202,Trash data in the TRIM period
