time,marker_id,description
0.0001935,101,Trash data in the TRIM period
3.0001935,102,Trash data in the TRIM period
3.000745,10,Rest period started
6.000745,20,Action period started
9.000745,30,Release period started
12.0010746,10,Rest period started
15.0010746,20,Action period started
18.0010746,30,Release period started
21.0013017,10,Rest period started
24.0013017,20,Action period started
27.0013017,30,Release period started
30.0015576,10,Rest period started
33.0015576,20,Action period started
36.0015576,30,Release period started
39.001784,10,Rest period started
42.001784,20,Action period started
45.001784,30,Release period started
48.0020307,10,Rest period started
51.0020307,20,Action period started
54.0020307,30,Release period started
57.0022884,10,Rest period started
60.0022884,20,Action period started
63.0022884,30,Release period started
66.0025586,10,Rest period started
69.0025586,20,Action period started
72.0025586,30,Release period started
75.0028176,10,Rest period started
78.0028176,20,Action period started
81.0028176,30,Release period started
84.0030896,10,Rest period started
87.0030896,20,Action period started
90.0030896,30,Release period started
93.003352,10,Rest period started
96.003352,20,Action period started
99.003352,30,Release period started
102.0036665,10,Rest period started
105.0036665,20,Action period started
108.0036665,30,Release period started
111.0039079,10,Rest period started
114.0039079,20,Action period started
117.0039079,30,Release period started
120.0041655,10,Rest period started
123.0041655,20,Action period started
126.0041655,30,Release period started
129.0044125,10,Rest period started
132.0044125,20,Action period started
135.0044125,30,Release period started
138.0046622,10,Rest period started
141.0046622,20,Action period started
144.0046622,30,Release period started
147.00491,10,Rest period started
150.00491,20,Action period started
153.00491,30,Release period started
156.0052628,10,Rest period started
159.0052628,20,Action period started
162.0052628,30,Release period started
165.0055144,10,Rest period started
168.0055144,20,Action period started
171.0055144,30,Release period started
174.0058089,10,Rest period started
177.0058089,20,Action period started
180.0058089,30,Release period started
183.0060594,10,Rest period started
186.0060594,20,Action period started
189.0060594,30,Release period started
192.0063465,10,Rest period started
195.0063465,20,Action period started
198.0063465,30,Release period started
201.0065934,10,Rest period started
204.0065934,20,Action period started
207.0065934,30,Release period started
210.0068558,10,Rest period started
213.0068558,20,Action period started
216.0068558,30,Release period started
219.0071028,10,Rest period started
222.0071028,20,Action period started
225.0071028,30,Release period started
228.0074144,10,Rest period started
231.0074144,20,Action period started
234.0074144,30,Release period started
237.0077439,10,Rest period started
240.0077439,20,Action period started
243.0077439,30,Release period started
246.0079969,10,Rest period started
249.0079969,20,Action period started
252.0079969,30,Release period started
255.0082905,10,Rest period started
258.0082905,20,Action period started
261.0082905,30,Release period started
264.0085946,10,Rest period started
267.0085946,20,Action period started
270.0085946,30,Release period started
273.008776,201,Trash data in the TRIM period
276.008776,202,Trash data in the TRIM period
