time,marker_id,description
0.0001876,101,Trash data in the TRIM period
3.0001876,102,Trash data in the TRIM period
3.0007365,10,Rest period started
6.0007365,20,Action period started
9.0007365,30,Release period started
12.0009768,10,Rest period started
15.0009768,20,Action period started
18.0009768,30,Release period started
21.0012304,10,Rest period started
24.0012304,20,Action period started
27.0012304,30,Release period started
30.0014609,10,Rest period started
33.0014609,20,Action period started
36.0014609,30,Release period started
39.0017129,10,Rest period started
42.0017129,20,Action period started
45.0017129,30,Release period started
48.00196,10,Rest period started
51.00196,20,Action period started
54.00196,30,Release period started
57.0022694,10,Rest period started
60.0022694,20,Action period started
63.0022694,30,Release period started
66.0025284,10,Rest period started
69.0025284,20,Action period started
72.0025284,30,Release period started
75.0027469,10,Rest period started
78.0027469,20,Action period started
81.0027469,30,Release period started
84.0029786,10,Rest period started
87.0029786,20,Action period started
90.0029786,30,Release period started
93.0032316,10,Rest period started
96.0032316,20,Action period started
99.0032316,30,Release period started
102.0035015,10,Rest period started
105.0035015,20,Action period started
108.0035015,30,Release period started
111.0037523,10,Rest period started
114.0037523,20,Action period started
117.0037523,30,Release period started
120.0039901,10,Rest period started
123.0039901,20,Action period started
126.0039901,30,Release period started
129.004222,10,Rest period started
132.004222,20,Action period started
135.004222,30,Release period started
138.0044894,10,Rest period started
141.0044894,20,Action period started
144.0044894,30,Release period started
147.0047108,10,Rest period started
150.0047108,20,Action period started
153.0047108,30,Release period started
156.004985,10,Rest period started
159.004985,20,Action period started
162.004985,30,Release period started
165.0052381,10,Rest period started
168.0052381,20,Action period started
171.0052381,30,Release period started
174.005494,10,Rest period started
177.005494,20,Action period started
180.005494,30,Release period started
183.0057681,10,Rest period started
186.0057681,20,Action period started
189.0057681,30,Release period started
192.006055,10,Rest period started
195.006055,20,Action period started
198.006055,30,Release period started
201.0063124,10,Rest period started
204.0063124,20,Action period started
207.0063124,30,Release period started
210.0065957,10,Rest period started
213.0065957,20,Action period started
216.0065957,30,Release period started
219.0068757,10,Rest period started
222.0068757,20,Action period started
225.0068757,30,Release period started
228.0071363,10,Rest period started
231.0071363,20,Action period started
234.0071363,30,Release period started
237.007362,10,Rest period started
240.007362,20,Action period started
243.007362,30,Release period started
246.0076356,10,Rest period started
249.0076356,20,Action period started
252.0076356,30,Release period started
255.0078638,10,Rest period started
258.0078638,20,Action period started
261.0078638,30,Release period started
264.0081462,10,Rest period started
267.0081462,20,Action period started
270.0081462,30,Release period started
273.0083525,201,Trash data in the TRIM period
276.0083525,202,Trash data in the TRIM period
