time,marker_id,description
0.0004035,101,Trash data in the TRIM period
3.0004035,102,Trash data in the TRIM period
3.000858,10,Rest period started
6.000858,20,Action period started
9.000858,30,Release period started
12.0011111,10,Rest period started
15.0011111,20,Action period started
18.0011111,30,Release period started
21.0014571,10,Rest period started
24.0014571,20,Action period started
27.0014571,30,Release period started
30.0017317,10,Rest period started
33.0017317,20,Action period started
36.0017317,30,Release period started
39.0020378,10,Rest period started
42.0020378,20,Action period started
45.0020378,30,Release period started
48.0022482,10,Rest period started
51.0022482,20,Action period started
54.0022482,30,Release period started
57.0025543,10,Rest period started
60.0025543,20,Action period started
63.0025543,30,Release period started
66.0028328,10,Rest period started
69.0028328,20,Action period started
72.0028328,30,Release period started
75.0030879,10,Rest period started
78.0030879,20,Action period started
81.0030879,30,Release period started
84.0034976,10,Rest period started
87.0034976,20,Action period started
90.0034976,30,Release period started
93.0037806,10,Rest period started
96.0037806,20,Action period started
99.0037806,30,Release period started
102.0041693,10,Rest period started
105.0041693,20,Action period started
108.0041693,30,Release period started
111.0044138,10,Rest period started
114.0044138,20,Action period started
117.0044138,30,Release period started
120.0046287,10,Rest period started
123.0046287,20,Action period started
126.0046287,30,Release period started
129.0048936,10,Rest period started
132.0048936,20,Action period started
135.0048936,30,Release period started
138.0051827,10,Rest period started
141.0051827,20,Action period started
144.0051827,30,Release period started
147.0054263,10,Rest period started
150.0054263,20,Action period started
153.0054263,30,Release period started
156.0056347,10,Rest period started
159.0056347,20,Action period started
162.0056347,30,Release period started
165.0058807,10,Rest period started
168.0058807,20,Action period started
171.0058807,30,Release period started
174.00614,10,Rest period started
177.00614,20,Action period started
180.00614,30,Release period started
183.0063755,10,Rest period started
186.0063755,20,Action period started
189.0063755,30,Release period started
192.0066686,10,Rest period started
195.0066686,20,Action period started
198.0066686,30,Release period started
201.0070013,10,Rest period started
204.0070013,20,Action period started
207.0070013,30,Release period started
210.0072633,10,Rest period started
213.0072633,20,Action period started
216.0072633,30,Release period started
219.0075369,10,Rest period started
222.0075369,20,Action period started
225.0075369,30,Release period started
228.0078024,10,Rest period started
231.0078024,20,Action period started
234.0078024,30,Release period started
237.0080459,10,Rest period started
240.0080459,20,Action period started
243.0080459,30,Release period started
246.0083619,10,Rest period started
249.0083619,20,Action period started
252.0083619,30,Release period started
255.0086243,10,Rest period started
258.0086243,20,Action period started
261.0086243,30,Release period started
264.0088782,10,Rest period started
267.0088782,20,Action period started
270.0088782,30,Release period started
273.0090757,201,Trash data in the TRIM period
276.0090757,202,Trash data in the TRIM period
