time,marker_id,description
0.0001755,101,Trash data in the TRIM period
3.0001755,102,Trash data in the TRIM period
3.0007018,10,Rest period started
6.0007018,20,Action period started
9.0007018,30,Release period started
12.0009434,10,Rest period started
15.0009434,20,Action period started
18.0009434,30,Release period started
21.0012097,10,Rest period started
24.0012097,20,Action period started
27.0012097,30,Release period started
30.0014865,10,Rest period started
33.0014865,20,Action period started
36.0014865,30,Release period started
39.0018093,10,Rest period started
42.0018093,20,Action period started
45.0018093,30,Release period started
48.0020538,10,Rest period started
51.0020538,20,Action period started
54.0020538,30,Release period started
57.002311,10,Rest period started
60.002311,20,Action period started
63.002311,30,Release period started
66.00257,10,Rest period started
69.00257,20,Action period started
72.00257,30,Release period started
75.002865,10,Rest period started
78.002865,20,Action period started
81.002865,30,Release period started
84.0031229,10,Rest period started
87.0031229,20,Action period started
90.0031229,30,Release period started
93.0033718,10,Rest period started
96.0033718,20,Action period started
99.0033718,30,Release period started
102.0035896,10,Rest period started
105.0035896,20,Action period started
108.0035896,30,Release period started
111.0038078,10,Rest period started
114.0038078,20,Action period started
117.0038078,30,Release period started
120.0040588,10,Rest period started
123.0040588,20,Action period started
126.0040588,30,Release period started
129.0042986,10,Rest period started
132.0042986,20,Action period started
135.0042986,30,Release period started
138.0045377,10,Rest period started
141.0045377,20,Action period started
144.0045377,30,Release period started
147.0048095,10,Rest period started
150.0048095,20,Action period started
153.0048095,30,Release period started
156.0050719,10,Rest period started
159.0050719,20,Action period started
162.0050719,30,Release period started
165.0053942,10,Rest period started
168.0053942,20,Action period started
171.0053942,30,Release period started
174.0056314,10,Rest period started
177.0056314,20,Action period started
180.0056314,30,Release period started
183.005855,10,Rest period started
186.005855,20,Action period started
189.005855,30,Release period started
192.0061508,10,Rest period started
195.0061508,20,Action period started
198.0061508,30,Release period started
201.0064343,10,Rest period started
204.0064343,20,Action period started
207.0064343,30,Release period started
210.0066606,10,Rest period started
213.0066606,20,Action period started
216.0066606,30,Release period started
219.0069516,10,Rest period started
222.0069516,20,Action period started
225.0069516,30,Release period started
228.0072028,10,Rest period started
231.0072028,20,Action period started
234.0072028,30,Release period started
237.0074689,10,Rest period started
240.0074689,20,Action period started
243.0074689,30,Release period started
246.0076762,10,Rest period started
249.0076762,20,Action period started
252.0076762,30,Release period started
255.007879,10,Rest period started
258.007879,20,Action period started
261.007879,30,Release period started
264.0081748,10,Rest period started
267.0081748,20,Action period started
270.0081748,30,Release period started
273.0083601,201,Trash data in the TRIM period
276.0083601,202,Trash data in the TRIM period
