time,marker_id,description
0.0001858,101,Trash data in the TRIM period
3.0001858,102,Trash data in the TRIM period
3.0007383,10,Rest period started
6.0007383,20,Action period started
9.0007383,30,Release period started
12.0010363,10,Rest period started
15.0010363,20,Action period started
18.0010363,30,Release period started
21.0013064,10,Rest period started
24.0013064,20,Action period started
27.0013064,30,Release period started
30.0015581,10,Rest period started
33.0015581,20,Action period started
36.0015581,30,Release period started
39.0018044,10,Rest period started
42.0018044,20,Action period started
45.0018044,30,Release period started
48.0020675,10,Rest period started
51.0020675,20,Action period started
54.0020675,30,Release period started
57.0023235,10,Rest period started
60.0023235,20,Action period started
63.0023235,30,Release period started
66.0026275,10,Rest period started
69.0026275,20,Action period started
72.0026275,30,Release period started
75.0028945,10,Rest period started
78.0028945,20,Action period started
81.0028945,30,Release period started
84.0032043,10,Rest period started
87.0032043,20,Action period started
90.0032043,30,Release period started
93.003447,10,Rest period started
96.003447,20,Action period started
99.003447,30,Release period started
102.0037205,10,Rest period started
105.0037205,20,Action period started
108.0037205,30,Release period started
111.0039515,10,Rest period started
114.0039515,20,Action period started
117.0039515,30,Release period started
120.0042082,10,Rest period started
123.0042082,20,Action period started
126.0042082,30,Release period started
129.0045022,10,Rest period started
132.0045022,20,Action period started
135.0045022,30,Release period started
138.0047029,10,Rest period started
141.0047029,20,Action period started
144.0047029,30,Release period started
147.0049193,10,Rest period started
150.0049193,20,Action period started
153.0049193,30,Release period started
156.0051522,10,Rest period started
159.0051522,20,Action period started
162.0051522,30,Release period started
165.0054123,10,Rest period started
168.0054123,20,Action period started
171.0054123,30,Release period started
174.0056583,10,Rest period started
177.0056583,20,Action period started
180.0056583,30,Release period started
183.0059405,10,Rest period started
186.0059405,20,Action period started
189.0059405,30,Release period started
192.0062347,10,Rest period started
195.0062347,20,Action period started
198.0062347,30,Release period started
201.0064407,10,Rest period started
204.0064407,20,Action period started
207.0064407,30,Release period started
210.0066844,10,Rest period started
213.0066844,20,Action period started
216.0066844,30,Release period started
219.0069195,10,Rest period started
222.0069195,20,Action period started
225.0069195,30,Release period started
228.0071475,10,Rest period started
231.0071475,20,Action period started
234.0071475,30,Release period started
237.0073718,10,Rest period started
240.0073718,20,Action period started
243.0073718,30,Release period started
246.0076508,10,Rest period started
249.0076508,20,Action period started
252.0076508,30,Release period started
255.0080862,10,Rest period started
258.0080862,20,Action period started
261.0080862,30,Release period started
264.0083297,10,Rest period started
267.0083297,20,Action period started
270.0083297,30,Release period started
273.0084926,201,Trash data in the TRIM period
276.0084926,202,Trash data in the TRIM period
