time,marker_id,description
0.0002191,101,Trash data in the TRIM period
3.0002191,102,Trash data in the TRIM period
3.0008191,10,Rest period started
6.0008191,20,Action period started
9.0008191,30,Release period started
12.0010629,10,Rest period started
15.0010629,20,Action period started
18.0010629,30,Release period started
21.0013847,10,Rest period started
24.0013847,20,Action period started
27.0013847,30,Release period started
30.0016251,10,Rest period started
33.0016251,20,Action period started
36.0016251,30,Release period started
39.0019239,10,Rest period started
42.0019239,20,Action period started
45.0019239,30,Release period started
48.0022153,10,Rest period started
51.0022153,20,Action period started
54.0022153,30,Release period started
57.002502,10,Rest period started
60.002502,20,Action period started
63.002502,30,Release period started
66.0027917,10,Rest period started
69.0027917,20,Action period started
72.0027917,30,Release period started
75.0030611,10,Rest period started
78.0030611,20,Action period started
81.0030611,30,Release period started
84.0033434,10,Rest period started
87.0033434,20,Action period started
90.0033434,30,Release period started
93.0035844,10,Rest period started
96.0035844,20,Action period started
99.0035844,30,Release period started
102.0038443,10,Rest period started
105.0038443,20,Action period started
108.0038443,30,Release period started
111.0041967,10,Rest period started
114.0041967,20,Action period started
117.0041967,30,Release period started
120.0044083,10,Rest period started
123.0044083,20,Action period started
126.0044083,30,Release period started
129.0046077,10,Rest period started
132.0046077,20,Action period started
135.0046077,30,Release period started
138.0048801,10,Rest period started
141.0048801,20,Action period started
144.0048801,30,Release period started
147.0055151,10,Rest period started
150.0055151,20,Action period started
153.0055151,30,Release period started
156.005897,10,Rest period started
159.005897,20,Action period started
162.005897,30,Release period started
165.0062059,10,Rest period started
168.0062059,20,Action period started
171.0062059,30,Release period started
174.0064987,10,Rest period started
177.0064987,20,Action period started
180.0064987,30,Release period started
183.0067321,10,Rest period started
186.0067321,20,Action period started
189.0067321,30,Release period started
192.0070309,10,Rest period started
195.0070309,20,Action period started
198.0070309,30,Release period started
201.0073455,10,Rest period started
204.0073455,20,Action period started
207.0073455,30,Release period started
210.0077044,10,Rest period started
213.0077044,20,Action period started
216.0077044,30,Release period started
219.0079526,10,Rest period started
222.0079526,20,Action period started
225.0079526,30,Release period started
228.0081581,10,Rest period started
231.0081581,20,Action period started
234.0081581,30,Release period started
237.0085227,10,Rest period started
240.0085227,20,Action period started
243.0085227,30,Release period started
246.0088163,10,Rest period started
249.0088163,20,Action period started
252.0088163,30,Release period started
255.0090734,10,Rest period started
258.0090734,20,Action period started
261.0090734,30,Release period started
264.009294,10,Rest period started
267.009294,20,Action period started
270.009294,30,Release period started
273.0096017,201,Trash data in the TRIM period
276.0096017,202,Trash data in the TRIM period
