time,marker_id,description
0.0001045,101,Trash data in the TRIM period
3.0001045,102,Trash data in the TRIM period
3.0006286,10,Rest period started
6.0006286,20,Action period started
9.0006286,30,Release period started
12.0008545,10,Rest period started
15.0008545,20,Action period started
18.0008545,30,Release period started
21.0011113,10,Rest period started
24.0011113,20,Action period started
27.0011113,30,Release period started
30.001385,10,Rest period started
33.001385,20,Action period started
36.001385,30,Release period started
39.0016025,10,Rest period started
42.0016025,20,Action period started
45.0016025,30,Release period started
48.0018218,10,Rest period started
51.0018218,20,Action period started
54.0018218,30,Release period started
57.0020578,10,Rest period started
60.0020578,20,Action period started
63.0020578,30,Release period started
66.0023082,10,Rest period started
69.0023082,20,Action period started
72.0023082,30,Release period started
75.0025199,10,Rest period started
78.0025199,20,Action period started
81.0025199,30,Release period started
84.0027755,10,Rest period started
87.0027755,20,Action period started
90.0027755,30,Release period started
93.0030801,10,Rest period started
96.0030801,20,Action period started
99.0030801,30,Release period started
102.0034312,10,Rest period started
105.0034312,20,Action period started
108.0034312,30,Release period started
111.0036301,10,Rest period started
114.0036301,20,Action period started
117.0036301,30,Release period started
120.0039901,10,Rest period started
123.0039901,20,Action period started
126.0039901,30,Release period started
129.0042682,10,Rest period started
132.0042682,20,Action period started
135.0042682,30,Release period started
138.0045512,10,Rest period started
141.0045512,20,Action period started
144.0045512,30,Release period started
147.004812,10,Rest period started
150.004812,20,Action period started
153.004812,30,Release period started
156.005111,10,Rest period started
159.005111,20,Action period started
162.005111,30,Release period started
165.0053578,10,Rest period started
168.0053578,20,Action period started
171.0053578,30,Release period started
174.0056344,10,Rest period started
177.0056344,20,Action period started
180.0056344,30,Release period started
183.0059465,10,Rest period started
186.0059465,20,Action period started
189.0059465,30,Release period started
192.0062387,10,Rest period started
195.0062387,20,Action period started
198.0062387,30,Release period started
201.006522,10,Rest period started
204.006522,20,Action period started
207.006522,30,Release period started
210.0068041,10,Rest period started
213.0068041,20,Action period started
216.0068041,30,Release period started
219.0070152,10,Rest period started
222.0070152,20,Action period started
225.0070152,30,Release period started
228.0073696,10,Rest period started
231.0073696,20,Action period started
234.0073696,30,Release period started
237.0076102,10,Rest period started
240.0076102,20,Action period started
243.0076102,30,Release period started
246.0078737,10,Rest period started
249.0078737,20,Action period started
252.0078737,30,Release period started
255.0081507,10,Rest period started
258.0081507,20,Action period started
261.0081507,30,Release period started
264.0084123,10,Rest period started
267.0084123,20,Action period started
270.0084123,30,Release period started
273.0086169,201,Trash data in the TRIM period
276.0086169,202,Trash data in the TRIM period
