time,marker_id,description
0.0001897,101,Trash data in the TRIM period
3.0001897,102,Trash data in the TRIM period
3.0007182,10,Rest period started
6.0007182,20,Action period started
9.0007182,30,Release period started
12.0009953,10,Rest period started
15.0009953,20,Action period started
18.0009953,30,Release period started
21.0012957,10,Rest period started
24.0012957,20,Action period started
27.0012957,30,Release period started
30.0016069,10,Rest period started
33.0016069,20,Action period started
36.0016069,30,Release period started
39.0018912,10,Rest period started
42.0018912,20,Action period started
45.0018912,30,Release period started
48.0021369,10,Rest period started
51.0021369,20,Action period started
54.0021369,30,Release period started
57.0024105,10,Rest period started
60.0024105,20,Action period started
63.0024105,30,Release period started
66.0026266,10,Rest period started
69.0026266,20,Action period started
72.0026266,30,Release period started
75.0029008,10,Rest period started
78.0029008,20,Action period started
81.0029008,30,Release period started
84.0030873,10,Rest period started
87.0030873,20,Action period started
90.0030873,30,Release period started
93.0033193,10,Rest period started
96.0033193,20,Action period started
99.0033193,30,Release period started
102.0036231,10,Rest period started
105.0036231,20,Action period started
108.0036231,30,Release period started
111.0038998,10,Rest period started
114.0038998,20,Action period started
117.0038998,30,Release period started
120.0041293,10,Rest period started
123.0041293,20,Action period started
126.0041293,30,Release period started
129.0043612,10,Rest period started
132.0043612,20,Action period started
135.0043612,30,Release period started
138.0046103,10,Rest period started
141.0046103,20,Action period started
144.0046103,30,Release period started
147.0048287,10,Rest period started
150.0048287,20,Action period started
153.0048287,30,Release period started
156.005124,10,Rest period started
159.005124,20,Action period started
162.005124,30,Release period started
165.0053887,10,Rest period started
168.0053887,20,Action period started
171.0053887,30,Release period started
174.0056741,10,Rest period started
177.0056741,20,Action period started
180.0056741,30,Release period started
183.0059632,10,Rest period started
186.0059632,20,Action period started
189.0059632,30,Release period started
192.0062169,10,Rest period started
195.0062169,20,Action period started
198.0062169,30,Release period started
201.0064335,10,Rest period started
204.0064335,20,Action period started
207.0064335,30,Release period started
210.0066773,10,Rest period started
213.0066773,20,Action period started
216.0066773,30,Release period started
219.0069004,10,Rest period started
222.0069004,20,Action period started
225.0069004,30,Release period started
228.0071994,10,Rest period started
231.0071994,20,Action period started
234.0071994,30,Release period started
237.0074702,10,Rest period started
240.0074702,20,Action period started
243.0074702,30,Release period started
246.0078311,10,Rest period started
249.0078311,20,Action period started
252.0078311,30,Release period started
255.0081759,10,Rest period started
258.0081759,20,Action period started
261.0081759,30,Release period started
264.0084454,10,Rest period started
267.0084454,20,Action period started
270.0084454,30,Release period started
273.0086679,201,Trash data in the TRIM period
276.0086679,202,Trash data in the TRIM period
