time,marker_id,description
0.0001401,101,Trash data in the TRIM period
3.0001401,102,Trash data in the TRIM period
3.0006614,10,Rest period started
6.0006614,20,Action period started
9.0006614,30,Release period started
12.0009463,10,Rest period started
15.0009463,20,Action period started
18.0009463,30,Release period started
21.0012183,10,Rest period started
24.0012183,20,Action period started
27.0012183,30,Release period started
30.0014945,10,Rest period started
33.0014945,20,Action period started
36.0014945,30,Release period started
39.0017844,10,Rest period started
42.0017844,20,Action period started
45.0017844,30,Release period started
48.0020444,10,Rest period started
51.0020444,20,Action period started
54.0020444,30,Release period started
57.0023625,10,Rest period started
60.0023625,20,Action period started
63.0023625,30,Release period started
66.0026219,10,Rest period started
69.0026219,20,Action period started
72.0026219,30,Release period started
75.0028821,10,Rest period started
78.0028821,20,Action period started
81.0028821,30,Release period started
84.0031393,10,Rest period started
87.0031393,20,Action period started
90.0031393,30,Release period started
93.0034037,10,Rest period started
96.0034037,20,Action period started
99.0034037,30,Release period started
102.0036858,10,Rest period started
105.0036858,20,Action period started
108.0036858,30,Release period started
111.003938,10,Rest period started
114.003938,20,Action period started
117.003938,30,Release period started
120.0041747,10,Rest period started
123.0041747,20,Action period started
126.0041747,30,Release period started
129.0044424,10,Rest period started
132.0044424,20,Action period started
135.0044424,30,Release period started
138.0046881,10,Rest period started
141.0046881,20,Action period started
144.0046881,30,Release period started
147.0049469,10,Rest period started
150.0049469,20,Action period started
153.0049469,30,Release period started
156.0051741,10,Rest period started
159.0051741,20,Action period started
162.0051741,30,Release period started
165.0061367,10,Rest period started
168.0061367,20,Action period started
171.0061367,30,Release period started
174.0064063,10,Rest period started
177.0064063,20,Action period started
180.0064063,30,Release period started
183.006691,10,Rest period started
186.006691,20,Action period started
189.006691,30,Release period started
192.0069716,10,Rest period started
195.0069716,20,Action period started
198.0069716,30,Release period started
201.0072203,10,Rest period started
204.0072203,20,Action period started
207.0072203,30,Release period started
210.0074782,10,Rest period started
213.0074782,20,Action period started
216.0074782,30,Release period started
219.0077337,10,Rest period started
222.0077337,20,Action period started
225.0077337,30,Release period started
228.008046,10,Rest period started
231.008046,20,Action period started
234.008046,30,Release period started
237.0082925,10,Rest period started
240.0082925,20,Action period started
243.0082925,30,Release period started
246.0086264,10,Rest period started
249.0086264,20,Action period started
252.0086264,30,Release period started
255.0092852,10,Rest period started
258.0092852,20,Action period started
261.0092852,30,Release period started
264.0095433,10,Rest period started
267.0095433,20,Action period started
270.0095433,30,Release period started
273.0097236,201,Trash data in the TRIM period
276.0097236,202,Trash data in the TRIM period
