time,marker_id,description
0.0002199,101,Trash data in the TRIM period
3.0002199,102,Trash data in the TRIM period
3.0008099,10,Rest period started
6.0008099,20,Action period started
9.0008099,30,Release period started
12.0010654,10,Rest period started
15.0010654,20,Action period started
18.0010654,30,Release period started
21.0013821,10,Rest period started
24.0013821,20,Action period started
27.0013821,30,Release period started
30.0017152,10,Rest period started
33.0017152,20,Action period started
36.0017152,30,Release period started
39.0019645,10,Rest period started
42.0019645,20,Action period started
45.0019645,30,Release period started
48.0022451,10,Rest period started
51.0022451,20,Action period started
54.0022451,30,Release period started
57.0024981,10,Rest period started
60.0024981,20,Action period started
63.0024981,30,Release period started
66.0027545,10,Rest period started
69.0027545,20,Action period started
72.0027545,30,Release period started
75.0031041,10,Rest period started
78.0031041,20,Action period started
81.0031041,30,Release period started
84.0033585,10,Rest period started
87.0033585,20,Action period started
90.0033585,30,Release period started
93.0036311,10,Rest period started
96.0036311,20,Action period started
99.0036311,30,Release period started
102.0039581,10,Rest period started
105.0039581,20,Action period started
108.0039581,30,Release period started
111.0042588,10,Rest period started
114.0042588,20,Action period started
117.0042588,30,Release period started
120.0045323,10,Rest period started
123.0045323,20,Action period started
126.0045323,30,Release period started
129.0048574,10,Rest period started
132.0048574,20,Action period started
135.0048574,30,Release period started
138.0051224,10,Rest period started
141.0051224,20,Action period started
144.0051224,30,Release period started
147.0053801,10,Rest period started
150.0053801,20,Action period started
153.0053801,30,Release period started
156.0056805,10,Rest period started
159.0056805,20,Action period started
162.0056805,30,Release period started
165.0059756,10,Rest period started
168.0059756,20,Action period started
171.0059756,30,Release period started
174.0062331,10,Rest period started
177.0062331,20,Action period started
180.0062331,30,Release period started
183.0065412,10,Rest period started
186.0065412,20,Action period started
189.0065412,30,Release period started
192.0068436,10,Rest period started
195.0068436,20,Action period started
198.0068436,30,Release period started
201.0071518,10,Rest period started
204.0071518,20,Action period started
207.0071518,30,Release period started
210.007413,10,Rest period started
213.007413,20,Action period started
216.007413,30,Release period started
219.0079746,10,Rest period started
222.0079746,20,Action period started
225.0079746,30,Release period started
228.0082861,10,Rest period started
231.0082861,20,Action period started
234.0082861,30,Release period started
237.0085323,10,Rest period started
240.0085323,20,Action period started
243.0085323,30,Release period started
246.0088618,10,Rest period started
249.0088618,20,Action period started
252.0088618,30,Release period started
255.0091689,10,Rest period started
258.0091689,20,Action period started
261.0091689,30,Release period started
264.0094437,10,Rest period started
267.0094437,20,Action period started
270.0094437,30,Release period started
273.0096194,201,Trash data in the TRIM period
276.0096194,202,Trash data in the TRIM period
