time,marker_id,description
0.0001263,101,Trash data in the TRIM period
3.0001263,102,Trash data in the TRIM period
3.0006583,10,Rest period started
6.0006583,20,Action period started
9.0006583,30,Release period started
12.0009557,10,Rest period started
15.0009557,20,Action period started
18.0009557,30,Release period started
21.0013022,10,Rest period started
24.0013022,20,Action period started
27.0013022,30,Release period started
30.001529,10,Rest period started
33.001529,20,Action period started
36.001529,30,Release period started
39.0017658,10,Rest period started
42.0017658,20,Action period started
45.0017658,30,Release period started
48.0020067,10,Rest period started
51.0020067,20,Action period started
54.0020067,30,Release period started
57.0022746,10,Rest period started
60.0022746,20,Action period started
63.0022746,30,Release period started
66.0026047,10,Rest period started
69.0026047,20,Action period started
72.0026047,30,Release period started
75.0028988,10,Rest period started
78.0028988,20,Action period started
81.0028988,30,Release period started
84.0031212,10,Rest period started
87.0031212,20,Action period started
90.0031212,30,Release period started
93.0033666,10,Rest period started
96.0033666,20,Action period started
99.0033666,30,Release period started
102.0037487,10,Rest period started
105.0037487,20,Action period started
108.0037487,30,Release period started
111.0040073,10,Rest period started
114.0040073,20,Action period started
117.0040073,30,Release period started
120.0048646,10,Rest period started
123.0048646,20,Action period started
126.0048646,30,Release period started
129.0051422,10,Rest period started
132.0051422,20,Action period started
135.0051422,30,Release period started
138.0054055,10,Rest period started
141.0054055,20,Action period started
144.0054055,30,Release period started
147.0057207,10,Rest period started
150.0057207,20,Action period started
153.0057207,30,Release period started
156.006,10,Rest period started
159.006,20,Action period started
162.006,30,Release period started
165.0062778,10,Rest period started
168.0062778,20,Action period started
171.0062778,30,Release period started
174.0073451,10,Rest period started
177.0073451,20,Action period started
180.0073451,30,Release period started
183.0075801,10,Rest period started
186.0075801,20,Action period started
189.0075801,30,Release period started
192.0078424,10,Rest period started
195.0078424,20,Action period started
198.0078424,30,Release period started
201.0081569,10,Rest period started
204.0081569,20,Action period started
207.0081569,30,Release period started
210.0083691,10,Rest period started
213.0083691,20,Action period started
216.0083691,30,Release period started
219.0086603,10,Rest period started
222.0086603,20,Action period started
225.0086603,30,Release period started
228.0089138,10,Rest period started
231.0089138,20,Action period started
234.0089138,30,Release period started
237.0091767,10,Rest period started
240.0091767,20,Action period started
243.0091767,30,Release period started
246.009435,10,Rest period started
249.009435,20,Action period started
252.009435,30,Release period started
255.0096752,10,Rest period started
258.0096752,20,Action period started
261.0096752,30,Release period started
264.0100195,10,Rest period started
267.0100195,20,Action period started
270.0100195,30,Release period started
273.0101763,201,Trash data in the TRIM period
276.0101763,202,Trash data in the TRIM period
