time,marker_id,description
0.0002066,101,Trash data in the TRIM period
3.0002066,102,Trash data in the TRIM period
3.0007879,10,Rest period started
6.0007879,20,Action period started
9.0007879,30,Release period started
12.0011613,10,Rest period started
15.0011613,20,Action period started
18.0011613,30,Release period started
21.0016542,10,Rest period started
24.0016542,20,Action period started
27.0016542,30,Release period started
30.0018827,10,Rest period started
33.0018827,20,Action period started
36.0018827,30,Release period started
39.0021874,10,Rest period started
42.0021874,20,Action period started
45.0021874,30,Release period started
48.0024821,10,Rest period started
51.0024821,20,Action period started
54.0024821,30,Release period started
57.0027167,10,Rest period started
60.0027167,20,Action period started
63.0027167,30,Release period started
66.0029377,10,Rest period started
69.0029377,20,Action period started
72.0029377,30,Release period started
75.0032622,10,Rest period started
78.0032622,20,Action period started
81.0032622,30,Release period started
84.0034576,10,Rest period started
87.0034576,20,Action period started
90.0034576,30,Release period started
93.0037442,10,Rest period started
96.0037442,20,Action period started
99.0037442,30,Release period started
102.0039844,10,Rest period started
105.0039844,20,Action period started
108.0039844,30,Release period started
111.0042343,10,Rest period started
114.0042343,20,Action period started
117.0042343,30,Release period started
120.0045262,10,Rest period started
123.0045262,20,Action period started
126.0045262,30,Release period started
129.0047864,10,Rest period started
132.0047864,20,Action period started
135.0047864,30,Release period started
138.0050228,10,Rest period started
141.0050228,20,Action period started
144.0050228,30,Release period started
147.0052629,10,Rest period started
150.0052629,20,Action period started
153.0052629,30,Release period started
156.005507,10,Rest period started
159.005507,20,Action period started
162.005507,30,Release period started
165.0058413,10,Rest period started
168.0058413,20,Action period started
171.0058413,30,Release period started
174.006087,10,Rest period started
177.006087,20,Action period started
180.006087,30,Release period started
183.0064399,10,Rest period started
186.0064399,20,Action period started
189.0064399,30,Release period started
192.006704,10,Rest period started
195.006704,20,Action period started
198.006704,30,Release period started
201.0069221,10,Rest period started
204.0069221,20,Action period started
207.0069221,30,Release period started
210.0071969,10,Rest period started
213.0071969,20,Action period started
216.0071969,30,Release period started
219.0074781,10,Rest period started
222.0074781,20,Action period started
225.0074781,30,Release period started
228.0077484,10,Rest period started
231.0077484,20,Action period started
234.0077484,30,Release period started
237.0080649,10,Rest period started
240.0080649,20,Action period started
243.0080649,30,Release period started
246.0083691,10,Rest period started
249.0083691,20,Action period started
252.0083691,30,Release period started
255.0087808,10,Rest period started
258.0087808,20,Action period started
261.0087808,30,Release period started
264.0090428,10,Rest period started
267.0090428,20,Action period started
270.0090428,30,Release period started
273.0093073,201,Trash data in the TRIM period
276.0093073,202,Trash data in the TRIM period
