time,marker_id,description
0.0001657,101,Trash data in the TRIM period
3.0001657,102,Trash data in the TRIM period
3.0007042,10,Rest period started
6.0007042,20,Action period started
9.0007042,30,Release period started
12.0010043,10,Rest period started
15.0010043,20,Action period started
18.0010043,30,Release period started
21.0013974,10,Rest period started
24.0013974,20,Action period started
27.0013974,30,Release period started
30.0016233,10,Rest period started
33.0016233,20,Action period started
36.0016233,30,Release period started
39.0019116,10,Rest period started
42.0019116,20,Action period started
45.0019116,30,Release period started
48.0022056,10,Rest period started
51.0022056,20,Action period started
54.0022056,30,Release period started
57.0024542,10,Rest period started
60.0024542,20,Action period started
63.0024542,30,Release period started
66.0058532,10,Rest period started
69.0058532,20,Action period started
72.0058532,30,Release period started
75.0065117,10,Rest period started
78.0065117,20,Action period started
81.0065117,30,Release period started
84.0068281,10,Rest period started
87.0068281,20,Action period started
90.0068281,30,Release period started
93.0071232,10,Rest period started
96.0071232,20,Action period started
99.0071232,30,Release period started
102.0074352,10,Rest period started
105.0074352,20,Action period started
108.0074352,30,Release period started
111.0076884,10,Rest period started
114.0076884,20,Action period started
117.0076884,30,Release period started
120.0079812,10,Rest period started
123.0079812,20,Action period started
126.0079812,30,Release period started
129.0082603,10,Rest period started
132.0082603,20,Action period started
135.0082603,30,Release period started
138.0085064,10,Rest period started
141.0085064,20,Action period started
144.0085064,30,Release period started
147.0088284,10,Rest period started
150.0088284,20,Action period started
153.0088284,30,Release period started
156.0092672,10,Rest period started
159.0092672,20,Action period started
162.0092672,30,Release period started
165.0095681,10,Rest period started
168.0095681,20,Action period started
171.0095681,30,Release period started
174.0098591,10,Rest period started
177.0098591,20,Action period started
180.0098591,30,Release period started
183.0101275,10,Rest period started
186.0101275,20,Action period started
189.0101275,30,Release period started
192.0103705,10,Rest period started
195.0103705,20,Action period started
198.0103705,30,Release period started
201.0106267,10,Rest period started
204.0106267,20,Action period started
207.0106267,30,Release period started
210.0108827,10,Rest period started
213.0108827,20,Action period started
216.0108827,30,Release period started
219.0111433,10,Rest period started
222.0111433,20,Action period started
225.0111433,30,Release period started
228.0115295,10,Rest period started
231.0115295,20,Action period started
234.0115295,30,Release period started
237.0117363,10,Rest period started
240.0117363,20,Action period started
243.0117363,30,Release period started
246.0120288,10,Rest period started
249.0120288,20,Action period started
252.0120288,30,Release period started
255.0123706,10,Rest period started
258.0123706,20,Action period started
261.0123706,30,Release period started
264.0127071,10,Rest period started
267.0127071,20,Action period started
270.0127071,30,Release period started
273.0129325,201,Trash data in the TRIM period
276.0129325,202,Trash data in the TRIM period
