time,marker_id,description
0.0001731,101,Trash data in the TRIM period
3.0001731,102,Trash data in the TRIM period
3.0007663,10,Rest period started
6.0007663,20,Action period started
9.0007663,30,Release period started
12.0014562,10,Rest period started
15.0014562,20,Action period started
18.0014562,30,Release period started
21.001723,10,Rest period started
24.001723,20,Action period started
27.001723,30,Release period started
30.0019842,10,Rest period started
33.0019842,20,Action period started
36.0019842,30,Release period started
39.0022555,10,Rest period started
42.0022555,20,Action period started
45.0022555,30,Release period started
48.0025196,10,Rest period started
51.0025196,20,Action period started
54.0025196,30,Release period started
57.0027817,10,Rest period started
60.0027817,20,Action period started
63.0027817,30,Release period started
66.0030594,10,Rest period started
69.0030594,20,Action period started
72.0030594,30,Release period started
75.0033192,10,Rest period started
78.0033192,20,Action period started
81.0033192,30,Release period started
84.003599,10,Rest period started
87.003599,20,Action period started
90.003599,30,Release period started
93.0038347,10,Rest period started
96.0038347,20,Action period started
99.0038347,30,Release period started
102.0040912,10,Rest period started
105.0040912,20,Action period started
108.0040912,30,Release period started
111.0043416,10,Rest period started
114.0043416,20,Action period started
117.0043416,30,Release period started
120.0045969,10,Rest period started
123.0045969,20,Action period started
126.0045969,30,Release period started
129.0049014,10,Rest period started
132.0049014,20,Action period started
135.0049014,30,Release period started
138.0051297,10,Rest period started
141.0051297,20,Action period started
144.0051297,30,Release period started
147.0053797,10,Rest period started
150.0053797,20,Action period started
153.0053797,30,Release period started
156.0056437,10,Rest period started
159.0056437,20,Action period started
162.0056437,30,Release period started
165.0059491,10,Rest period started
168.0059491,20,Action period started
171.0059491,30,Release period started
174.0062016,10,Rest period started
177.0062016,20,Action period started
180.0062016,30,Release period started
183.0064499,10,Rest period started
186.0064499,20,Action period started
189.0064499,30,Release period started
192.0066871,10,Rest period started
195.0066871,20,Action period started
198.0066871,30,Release period started
201.0069811,10,Rest period started
204.0069811,20,Action period started
207.0069811,30,Release period started
210.0072445,10,Rest period started
213.0072445,20,Action period started
216.0072445,30,Release period started
219.0075689,10,Rest period started
222.0075689,20,Action period started
225.0075689,30,Release period started
228.0078162,10,Rest period started
231.0078162,20,Action period started
234.0078162,30,Release period started
237.008077,10,Rest period started
240.008077,20,Action period started
243.008077,30,Release period started
246.0083713,10,Rest period started
249.0083713,20,Action period started
252.0083713,30,Release period started
255.0087519,10,Rest period started
258.0087519,20,Action period started
261.0087519,30,Release period started
264.0090445,10,Rest period started
267.0090445,20,Action period started
270.0090445,30,Release period started
273.0092229,201,Trash data in the TRIM period
276.0092229,202,Trash data in the TRIM period
