time,marker_id,description
0.0001692,101,Trash data in the TRIM period
3.0001692,102,Trash data in the TRIM period
3.0007527,10,Rest period started
6.0007527,20,Action period started
9.0007527,30,Release period started
12.0010422,10,Rest period started
15.0010422,20,Action period started
18.0010422,30,Release period started
21.0014472,10,Rest period started
24.0014472,20,Action period started
27.0014472,30,Release period started
30.0018604,10,Rest period started
33.0018604,20,Action period started
36.0018604,30,Release period started
39.0022723,10,Rest period started
42.0022723,20,Action period started
45.0022723,30,Release period started
48.0027074,10,Rest period started
51.0027074,20,Action period started
54.0027074,30,Release period started
57.0031516,10,Rest period started
60.0031516,20,Action period started
63.0031516,30,Release period started
66.0044974,10,Rest period started
69.0044974,20,Action period started
72.0044974,30,Release period started
75.0049238,10,Rest period started
78.0049238,20,Action period started
81.0049238,30,Release period started
84.0053497,10,Rest period started
87.0053497,20,Action period started
90.0053497,30,Release period started
93.0058567,10,Rest period started
96.0058567,20,Action period started
99.0058567,30,Release period started
102.0063301,10,Rest period started
105.0063301,20,Action period started
108.0063301,30,Release period started
111.0067782,10,Rest period started
114.0067782,20,Action period started
117.0067782,30,Release period started
120.0071932,10,Rest period started
123.0071932,20,Action period started
126.0071932,30,Release period started
129.0076177,10,Rest period started
132.0076177,20,Action period started
135.0076177,30,Release period started
138.008134,10,Rest period started
141.008134,20,Action period started
144.008134,30,Release period started
147.0085722,10,Rest period started
150.0085722,20,Action period started
153.0085722,30,Release period started
156.0089612,10,Rest period started
159.0089612,20,Action period started
162.0089612,30,Release period started
165.0094176,10,Rest period started
168.0094176,20,Action period started
171.0094176,30,Release period started
174.0098456,10,Rest period started
177.0098456,20,Action period started
180.0098456,30,Release period started
183.0102006,10,Rest period started
186.0102006,20,Action period started
189.0102006,30,Release period started
192.0106126,10,Rest period started
195.0106126,20,Action period started
198.0106126,30,Release period started
201.0110415,10,Rest period started
204.0110415,20,Action period started
207.0110415,30,Release period started
210.0114304,10,Rest period started
213.0114304,20,Action period started
216.0114304,30,Release period started
219.0118557,10,Rest period started
222.0118557,20,Action period started
225.0118557,30,Release period started
228.0123086,10,Rest period started
231.0123086,20,Action period started
234.0123086,30,Release period started
237.0127517,10,Rest period started
240.0127517,20,Action period started
243.0127517,30,Release period started
246.0132326,10,Rest period started
249.0132326,20,Action period started
252.0132326,30,Release period started
255.013745,10,Rest period started
258.013745,20,Action period started
261.013745,30,Release period started
264.0141832,10,Rest period started
267.0141832,20,Action period started
270.0141832,30,Release period started
273.0146157,10,Rest period started
276.0146157,20,Action period started
279.0146157,30,Release period started
282.0149047,201,Trash data in the TRIM period
285.0149047,202,Trash data in the TRIM period
