time,marker_id,description
0.0001971,101,Trash data in the TRIM period
3.0001971,102,Trash data in the TRIM period
3.0008088,10,Rest period started
6.0008088,20,Action period started
9.0008088,30,Release period started
12.0010786,10,Rest period started
15.0010786,20,Action period started
18.0010786,30,Release period started
21.0013487,10,Rest period started
24.0013487,20,Action period started
27.0013487,30,Release period started
30.0016404,10,Rest period started
33.0016404,20,Action period started
36.0016404,30,Release period started
39.0020231,10,Rest period started
42.0020231,20,Action period started
45.0020231,30,Release period started
48.0022966,10,Rest period started
51.0022966,20,Action period started
54.0022966,30,Release period started
57.0025561,10,Rest period started
60.0025561,20,Action period started
63.0025561,30,Release period started
66.0030499,10,Rest period started
69.0030499,20,Action period started
72.0030499,30,Release period started
75.0033074,10,Rest period started
78.0033074,20,Action period started
81.0033074,30,Release period started
84.0035545,10,Rest period started
87.0035545,20,Action period started
90.0035545,30,Release period started
93.0038178,10,Rest period started
96.0038178,20,Action period started
99.0038178,30,Release period started
102.0041168,10,Rest period started
105.0041168,20,Action period started
108.0041168,30,Release period started
111.0043607,10,Rest period started
114.0043607,20,Action period started
117.0043607,30,Release period started
120.0047336,10,Rest period started
123.0047336,20,Action period started
126.0047336,30,Release period started
129.0049822,10,Rest period started
132.0049822,20,Action period started
135.0049822,30,Release period started
138.0052806,10,Rest period started
141.0052806,20,Action period started
144.0052806,30,Release period started
147.0055358,10,Rest period started
150.0055358,20,Action period started
153.0055358,30,Release period started
156.0058524,10,Rest period started
159.0058524,20,Action period started
162.0058524,30,Release period started
165.0060936,10,Rest period started
168.0060936,20,Action period started
171.0060936,30,Release period started
174.0063926,10,Rest period started
177.0063926,20,Action period started
180.0063926,30,Release period started
183.0066811,10,Rest period started
186.0066811,20,Action period started
189.0066811,30,Release period started
192.0072149,10,Rest period started
195.0072149,20,Action period started
198.0072149,30,Release period started
201.0075303,10,Rest period started
204.0075303,20,Action period started
207.0075303,30,Release period started
210.0079842,10,Rest period started
213.0079842,20,Action period started
216.0079842,30,Release period started
219.0082228,10,Rest period started
222.0082228,20,Action period started
225.0082228,30,Release period started
228.0084857,10,Rest period started
231.0084857,20,Action period started
234.0084857,30,Release period started
237.0087429,10,Rest period started
240.0087429,20,Action period started
243.0087429,30,Release period started
246.0092735,10,Rest period started
249.0092735,20,Action period started
252.0092735,30,Release period started
255.0095174,10,Rest period started
258.0095174,20,Action period started
261.0095174,30,Release period started
264.009807,10,Rest period started
267.009807,20,Action period started
270.009807,30,Release period started
273.0100148,201,Trash data in the TRIM period
276.0100148,202,Trash data in the TRIM period
