time,marker_id,description
0.0005824,101,Trash data in the TRIM period
3.0005824,102,Trash data in the TRIM period
3.001161,10,Rest period started
6.001161,20,Action period started
9.001161,30,Release period started
12.0014214,10,Rest period started
15.0014214,20,Action period started
18.0014214,30,Release period started
21.0017133,10,Rest period started
24.0017133,20,Action period started
27.0017133,30,Release period started
30.0021462,10,Rest period started
33.0021462,20,Action period started
36.0021462,30,Release period started
39.002421,10,Rest period started
42.002421,20,Action period started
45.002421,30,Release period started
48.002714,10,Rest period started
51.002714,20,Action period started
54.002714,30,Release period started
57.0030686,10,Rest period started
60.0030686,20,Action period started
63.0030686,30,Release period started
66.0033681,10,Rest period started
69.0033681,20,Action period started
72.0033681,30,Release period started
75.0036208,10,Rest period started
78.0036208,20,Action period started
81.0036208,30,Release period started
84.003909,10,Rest period started
87.003909,20,Action period started
90.003909,30,Release period started
93.0042327,10,Rest period started
96.0042327,20,Action period started
99.0042327,30,Release period started
102.0045532,10,Rest period started
105.0045532,20,Action period started
108.0045532,30,Release period started
111.0047799,10,Rest period started
114.0047799,20,Action period started
117.0047799,30,Release period started
120.0050461,10,Rest period started
123.0050461,20,Action period started
126.0050461,30,Release period started
129.0085309,10,Rest period started
132.0085309,20,Action period started
135.0085309,30,Release period started
138.0087961,10,Rest period started
141.0087961,20,Action period started
144.0087961,30,Release period started
147.0091255,10,Rest period started
150.0091255,20,Action period started
153.0091255,30,Release period started
156.0094906,10,Rest period started
159.0094906,20,Action period started
162.0094906,30,Release period started
165.0097573,10,Rest period started
168.0097573,20,Action period started
171.0097573,30,Release period started
174.0100904,10,Rest period started
177.0100904,20,Action period started
180.0100904,30,Release period started
183.0103766,10,Rest period started
186.0103766,20,Action period started
189.0103766,30,Release period started
192.0106,10,Rest period started
195.0106,20,Action period started
198.0106,30,Release period started
201.0108597,10,Rest period started
204.0108597,20,Action period started
207.0108597,30,Release period started
210.0111337,10,Rest period started
213.0111337,20,Action period started
216.0111337,30,Release period started
219.011404,10,Rest period started
222.011404,20,Action period started
225.011404,30,Release period started
228.0116375,10,Rest period started
231.0116375,20,Action period started
234.0116375,30,Release period started
237.0119062,10,Rest period started
240.0119062,20,Action period started
243.0119062,30,Release period started
246.0121496,10,Rest period started
249.0121496,20,Action period started
252.0121496,30,Release period started
255.0124468,10,Rest period started
258.0124468,20,Action period started
261.0124468,30,Release period started
264.0128748,10,Rest period started
267.0128748,20,Action period started
270.0128748,30,Release period started
273.0130403,201,Trash data in the TRIM period
276.0130403,202,Trash data in the TRIM period
