time,marker_id,description
0.000247,101,Trash data in the TRIM period
3.000247,102,Trash data in the TRIM period
3.000767,10,Rest period started
6.000767,20,Action period started
9.000767,30,Release period started
12.001,10,Rest period started
15.001,20,Action period started
18.001,30,Release period started
21.0012441,10,Rest period started
24.0012441,20,Action period started
27.0012441,30,Release period started
30.0014787,10,Rest period started
33.0014787,20,Action period started
36.0014787,30,Release period started
39.001711,10,Rest period started
42.001711,20,Action period started
45.001711,30,Release period started
48.0019396,10,Rest period started
51.0019396,20,Action period started
54.0019396,30,Release period started
57.0021911,10,Rest period started
60.0021911,20,Action period started
63.0021911,30,Release period started
66.0024457,10,Rest period started
69.0024457,20,Action period started
72.0024457,30,Release period started
75.0027159,10,Rest period started
78.0027159,20,Action period started
81.0027159,30,Release period started
84.0030128,10,Rest period started
87.0030128,20,Action period started
90.0030128,30,Release period started
93.0033255,10,Rest period started
96.0033255,20,Action period started
99.0033255,30,Release period started
102.0036387,10,Rest period started
105.0036387,20,Action period started
108.0036387,30,Release period started
111.0039353,10,Rest period started
114.0039353,20,Action period started
117.0039353,30,Release period started
120.0041776,10,Rest period started
123.0041776,20,Action period started
126.0041776,30,Release period started
129.0044864,10,Rest period started
132.0044864,20,Action period started
135.0044864,30,Release period started
138.0047244,10,Rest period started
141.0047244,20,Action period started
144.0047244,30,Release period started
147.0049401,10,Rest period started
150.0049401,20,Action period started
153.0049401,30,Release period started
156.0051756,10,Rest period started
159.0051756,20,Action period started
162.0051756,30,Release period started
165.0054162,10,Rest period started
168.0054162,20,Action period started
171.0054162,30,Release period started
174.0056253,10,Rest period started
177.0056253,20,Action period started
180.0056253,30,Release period started
183.0059331,10,Rest period started
186.0059331,20,Action period started
189.0059331,30,Release period started
192.0062312,10,Rest period started
195.0062312,20,Action period started
198.0062312,30,Release period started
201.0067549,10,Rest period started
204.0067549,20,Action period started
207.0067549,30,Release period started
210.0069786,10,Rest period started
213.0069786,20,Action period started
216.0069786,30,Release period started
219.0073318,10,Rest period started
222.0073318,20,Action period started
225.0073318,30,Release period started
228.0075851,10,Rest period started
231.0075851,20,Action period started
234.0075851,30,Release period started
237.0078474,10,Rest period started
240.0078474,20,Action period started
243.0078474,30,Release period started
246.0081342,10,Rest period started
249.0081342,20,Action period started
252.0081342,30,Release period started
255.0083602,10,Rest period started
258.0083602,20,Action period started
261.0083602,30,Release period started
264.0119616,10,Rest period started
267.0119616,20,Action period started
270.0119616,30,Release period started
273.012154,201,Trash data in the TRIM period
276.012154,202,Trash data in the TRIM period
