time,marker_id,description
0.0001357,101,Trash data in the TRIM period
3.0001357,102,Trash data in the TRIM period
3.0006534,10,Rest period started
6.0006534,20,Action period started
9.0006534,30,Release period started
12.0009309,10,Rest period started
15.0009309,20,Action period started
18.0009309,30,Release period started
21.0012745,10,Rest period started
24.0012745,20,Action period started
27.0012745,30,Release period started
30.0015188,10,Rest period started
33.0015188,20,Action period started
36.0015188,30,Release period started
39.0018669,10,Rest period started
42.0018669,20,Action period started
45.0018669,30,Release period started
48.0021038,10,Rest period started
51.0021038,20,Action period started
54.0021038,30,Release period started
57.002386,10,Rest period started
60.002386,20,Action period started
63.002386,30,Release period started
66.0026705,10,Rest period started
69.0026705,20,Action period started
72.0026705,30,Release period started
75.003035,10,Rest period started
78.003035,20,Action period started
81.003035,30,Release period started
84.0032592,10,Rest period started
87.0032592,20,Action period started
90.0032592,30,Release period started
93.0034552,10,Rest period started
96.0034552,20,Action period started
99.0034552,30,Release period started
102.0037026,10,Rest period started
105.0037026,20,Action period started
108.0037026,30,Release period started
111.0039008,10,Rest period started
114.0039008,20,Action period started
117.0039008,30,Release period started
120.0041335,10,Rest period started
123.0041335,20,Action period started
126.0041335,30,Release period started
129.0043936,10,Rest period started
132.0043936,20,Action period started
135.0043936,30,Release period started
138.0046387,10,Rest period started
141.0046387,20,Action period started
144.0046387,30,Release period started
147.0048652,10,Rest period started
150.0048652,20,Action period started
153.0048652,30,Release period started
156.005098,10,Rest period started
159.005098,20,Action period started
162.005098,30,Release period started
165.005338,10,Rest period started
168.005338,20,Action period started
171.005338,30,Release period started
174.0055758,10,Rest period started
177.0055758,20,Action period started
180.0055758,30,Release period started
183.005861,10,Rest period started
186.005861,20,Action period started
189.005861,30,Release period started
192.0061225,10,Rest period started
195.0061225,20,Action period started
198.0061225,30,Release period started
201.0064286,10,Rest period started
204.0064286,20,Action period started
207.0064286,30,Release period started
210.0066604,10,Rest period started
213.0066604,20,Action period started
216.0066604,30,Release period started
219.0068999,10,Rest period started
222.0068999,20,Action period started
225.0068999,30,Release period started
228.0071722,10,Rest period started
231.0071722,20,Action period started
234.0071722,30,Release period started
237.0074728,10,Rest period started
240.0074728,20,Action period started
243.0074728,30,Release period started
246.0077754,10,Rest period started
249.0077754,20,Action period started
252.0077754,30,Release period started
255.0080099,10,Rest period started
258.0080099,20,Action period started
261.0080099,30,Release period started
264.0082297,10,Rest period started
267.0082297,20,Action period started
270.0082297,30,Release period started
273.0084213,201,Trash data in the TRIM period
276.0084213,202,Trash data in the TRIM period
