time,marker_id,description
0.0001469,101,Trash data in the TRIM period
3.0001469,102,Trash data in the TRIM period
3.0007855,10,Rest period started
6.0007855,20,Action period started
9.0007855,30,Release period started
12.0010596,10,Rest period started
15.0010596,20,Action period started
18.0010596,30,Release period started
21.0013646,10,Rest period started
24.0013646,20,Action period started
27.0013646,30,Release period started
30.0016669,10,Rest period started
33.0016669,20,Action period started
36.0016669,30,Release period started
39.0019065,10,Rest period started
42.0019065,20,Action period started
45.0019065,30,Release period started
48.0021549,10,Rest period started
51.0021549,20,Action period started
54.0021549,30,Release period started
57.0025585,10,Rest period started
60.0025585,20,Action period started
63.0025585,30,Release period started
66.00282,10,Rest period started
69.00282,20,Action period started
72.00282,30,Release period started
75.0030783,10,Rest period started
78.0030783,20,Action period started
81.0030783,30,Release period started
84.0033028,10,Rest period started
87.0033028,20,Action period started
90.0033028,30,Release period started
93.0035622,10,Rest period started
96.0035622,20,Action period started
99.0035622,30,Release period started
102.0038322,10,Rest period started
105.0038322,20,Action period started
108.0038322,30,Release period started
111.0040603,10,Rest period started
114.0040603,20,Action period started
117.0040603,30,Release period started
120.0043199,10,Rest period started
123.0043199,20,Action period started
126.0043199,30,Release period started
129.0046676,10,Rest period started
132.0046676,20,Action period started
135.0046676,30,Release period started
138.004927,10,Rest period started
141.004927,20,Action period started
144.004927,30,Release period started
147.005148,10,Rest period started
150.005148,20,Action period started
153.005148,30,Release period started
156.0054274,10,Rest period started
159.0054274,20,Action period started
162.0054274,30,Release period started
165.005703,10,Rest period started
168.005703,20,Action period started
171.005703,30,Release period started
174.0059422,10,Rest period started
177.0059422,20,Action period started
180.0059422,30,Release period started
183.0061869,10,Rest period started
186.0061869,20,Action period started
189.0061869,30,Release period started
192.0064498,10,Rest period started
195.0064498,20,Action period started
198.0064498,30,Release period started
201.0066885,10,Rest period started
204.0066885,20,Action period started
207.0066885,30,Release period started
210.0069086,10,Rest period started
213.0069086,20,Action period started
216.0069086,30,Release period started
219.0071927,10,Rest period started
222.0071927,20,Action period started
225.0071927,30,Release period started
228.0074181,10,Rest period started
231.0074181,20,Action period started
234.0074181,30,Release period started
237.0077635,10,Rest period started
240.0077635,20,Action period started
243.0077635,30,Release period started
246.0080604,10,Rest period started
249.0080604,20,Action period started
252.0080604,30,Release period started
255.008358,10,Rest period started
258.008358,20,Action period started
261.008358,30,Release period started
264.0086287,10,Rest period started
267.0086287,20,Action period started
270.0086287,30,Release period started
273.0088521,201,Trash data in the TRIM period
276.0088521,202,Trash data in the TRIM period
