time,marker_id,description
0.0001894,101,Trash data in the TRIM period
3.0001894,102,Trash data in the TRIM period
3.0007934,10,Rest period started
6.0007934,20,Action period started
9.0007934,30,Release period started
12.0010469,10,Rest period started
15.0010469,20,Action period started
18.0010469,30,Release period started
21.0013108,10,Rest period started
24.0013108,20,Action period started
27.0013108,30,Release period started
30.0016754,10,Rest period started
33.0016754,20,Action period started
36.0016754,30,Release period started
39.0020037,10,Rest period started
42.0020037,20,Action period started
45.0020037,30,Release period started
48.002306,10,Rest period started
51.002306,20,Action period started
54.002306,30,Release period started
57.0025347,10,Rest period started
60.0025347,20,Action period started
63.0025347,30,Release period started
66.0027685,10,Rest period started
69.0027685,20,Action period started
72.0027685,30,Release period started
75.0030155,10,Rest period started
78.0030155,20,Action period started
81.0030155,30,Release period started
84.0033026,10,Rest period started
87.0033026,20,Action period started
90.0033026,30,Release period started
93.0036241,10,Rest period started
96.0036241,20,Action period started
99.0036241,30,Release period started
102.0039156,10,Rest period started
105.0039156,20,Action period started
108.0039156,30,Release period started
111.0041585,10,Rest period started
114.0041585,20,Action period started
117.0041585,30,Release period started
120.0043837,10,Rest period started
123.0043837,20,Action period started
126.0043837,30,Release period started
129.004624,10,Rest period started
132.004624,20,Action period started
135.004624,30,Release period started
138.004825,10,Rest period started
141.004825,20,Action period started
144.004825,30,Release period started
147.0051014,10,Rest period started
150.0051014,20,Action period started
153.0051014,30,Release period started
156.0053766,10,Rest period started
159.0053766,20,Action period started
162.0053766,30,Release period started
165.0055978,10,Rest period started
168.0055978,20,Action period started
171.0055978,30,Release period started
174.0058195,10,Rest period started
177.0058195,20,Action period started
180.0058195,30,Release period started
183.0061068,10,Rest period started
186.0061068,20,Action period started
189.0061068,30,Release period started
192.0063563,10,Rest period started
195.0063563,20,Action period started
198.0063563,30,Release period started
201.0065882,10,Rest period started
204.0065882,20,Action period started
207.0065882,30,Release period started
210.0068261,10,Rest period started
213.0068261,20,Action period started
216.0068261,30,Release period started
219.0070774,10,Rest period started
222.0070774,20,Action period started
225.0070774,30,Release period started
228.0073045,10,Rest period started
231.0073045,20,Action period started
234.0073045,30,Release period started
237.0075642,10,Rest period started
240.0075642,20,Action period started
243.0075642,30,Release period started
246.0078331,10,Rest period started
249.0078331,20,Action period started
252.0078331,30,Release period started
255.0080559,10,Rest period started
258.0080559,20,Action period started
261.0080559,30,Release period started
264.008304,10,Rest period started
267.008304,20,Action period started
270.008304,30,Release period started
273.0084873,201,Trash data in the TRIM period
276.0084873,202,Trash data in the TRIM period
