time,marker_id,description
0.0002158,101,Trash data in the TRIM period
3.0002158,102,Trash data in the TRIM period
3.0007054,10,Rest period started
6.0007054,20,Action period started
9.0007054,30,Release period started
12.001053,10,Rest period started
15.001053,20,Action period started
18.001053,30,Release period started
21.0013175,10,Rest period started
24.0013175,20,Action period started
27.0013175,30,Release period started
30.0015718,10,Rest period started
33.0015718,20,Action period started
36.0015718,30,Release period started
39.0018063,10,Rest period started
42.0018063,20,Action period started
45.0018063,30,Release period started
48.0020819,10,Rest period started
51.0020819,20,Action period started
54.0020819,30,Release period started
57.0023053,10,Rest period started
60.0023053,20,Action period started
63.0023053,30,Release period started
66.0025773,10,Rest period started
69.0025773,20,Action period started
72.0025773,30,Release period started
75.0028564,10,Rest period started
78.0028564,20,Action period started
81.0028564,30,Release period started
84.0031387,10,Rest period started
87.0031387,20,Action period started
90.0031387,30,Release period started
93.0033869,10,Rest period started
96.0033869,20,Action period started
99.0033869,30,Release period started
102.0036373,10,Rest period started
105.0036373,20,Action period started
108.0036373,30,Release period started
111.0039516,10,Rest period started
114.0039516,20,Action period started
117.0039516,30,Release period started
120.0041819,10,Rest period started
123.0041819,20,Action period started
126.0041819,30,Release period started
129.0044634,10,Rest period started
132.0044634,20,Action period started
135.0044634,30,Release period started
138.0047296,10,Rest period started
141.0047296,20,Action period started
144.0047296,30,Release period started
147.0049761,10,Rest period started
150.0049761,20,Action period started
153.0049761,30,Release period started
156.0051965,10,Rest period started
159.0051965,20,Action period started
162.0051965,30,Release period started
165.0054492,10,Rest period started
168.0054492,20,Action period started
171.0054492,30,Release period started
174.0056951,10,Rest period started
177.0056951,20,Action period started
180.0056951,30,Release period started
183.0059019,10,Rest period started
186.0059019,20,Action period started
189.0059019,30,Release period started
192.0061728,10,Rest period started
195.0061728,20,Action period started
198.0061728,30,Release period started
201.0064385,10,Rest period started
204.0064385,20,Action period started
207.0064385,30,Release period started
210.0066544,10,Rest period started
213.0066544,20,Action period started
216.0066544,30,Release period started
219.0069441,10,Rest period started
222.0069441,20,Action period started
225.0069441,30,Release period started
228.0071719,10,Rest period started
231.0071719,20,Action period started
234.0071719,30,Release period started
237.00747,10,Rest period started
240.00747,20,Action period started
243.00747,30,Release period started
246.0077584,10,Rest period started
249.0077584,20,Action period started
252.0077584,30,Release period started
255.0079686,10,Rest period started
258.0079686,20,Action period started
261.0079686,30,Release period started
264.0082033,10,Rest period started
267.0082033,20,Action period started
270.0082033,30,Release period started
273.0084251,201,Trash data in the TRIM period
276.0084251,202,Trash data in the TRIM period
