time,marker_id,description
8.97e-05,101,Trash data in the TRIM period
3.0000897,102,Trash data in the TRIM period
3.0006147,10,Rest period started
6.0006147,20,Action period started
9.0006147,30,Release period started
12.0009168,10,Rest period started
15.0009168,20,Action period started
18.0009168,30,Release period started
21.0011582,10,Rest period started
24.0011582,20,Action period started
27.0011582,30,Release period started
30.0014219,10,Rest period started
33.0014219,20,Action period started
36.0014219,30,Release period started
39.001745,10,Rest period started
42.001745,20,Action period started
45.001745,30,Release period started
48.0021924,10,Rest period started
51.0021924,20,Action period started
54.0021924,30,Release period started
57.0026294,10,Rest period started
60.0026294,20,Action period started
63.0026294,30,Release period started
66.0029146,10,Rest period started
69.0029146,20,Action period started
72.0029146,30,Release period started
75.0031559,10,Rest period started
78.0031559,20,Action period started
81.0031559,30,Release period started
84.0034547,10,Rest period started
87.0034547,20,Action period started
90.0034547,30,Release period started
93.0037275,10,Rest period started
96.0037275,20,Action period started
99.0037275,30,Release period started
102.0039784,10,Rest period started
105.0039784,20,Action period started
108.0039784,30,Release period started
111.0042085,10,Rest period started
114.0042085,20,Action period started
117.0042085,30,Release period started
120.0044416,10,Rest period started
123.0044416,20,Action period started
126.0044416,30,Release period started
129.0046799,10,Rest period started
132.0046799,20,Action period started
135.0046799,30,Release period started
138.0049375,10,Rest period started
141.0049375,20,Action period started
144.0049375,30,Release period started
147.0052789,10,Rest period started
150.0052789,20,Action period started
153.0052789,30,Release period started
156.0055176,10,Rest period started
159.0055176,20,Action period started
162.0055176,30,Release period started
165.0057449,10,Rest period started
168.0057449,20,Action period started
171.0057449,30,Release period started
174.0060024,10,Rest period started
177.0060024,20,Action period started
180.0060024,30,Release period started
183.0062983,10,Rest period started
186.0062983,20,Action period started
189.0062983,30,Release period started
192.0064897,10,Rest period started
195.0064897,20,Action period started
198.0064897,30,Release period started
201.0067224,10,Rest period started
204.0067224,20,Action period started
207.0067224,30,Release period started
210.0069673,10,Rest period started
213.0069673,20,Action period started
216.0069673,30,Release period started
219.0071666,10,Rest period started
222.0071666,20,Action period started
225.0071666,30,Release period started
228.0074085,10,Rest period started
231.0074085,20,Action period started
234.0074085,30,Release period started
237.0076376,10,Rest period started
240.0076376,20,Action period started
243.0076376,30,Release period started
246.0078915,10,Rest period started
249.0078915,20,Action period started
252.0078915,30,Release period started
255.0081311,10,Rest period started
258.0081311,20,Action period started
261.0081311,30,Release period started
264.008357,10,Rest period started
267.008357,20,Action period started
270.008357,30,Release period started
273.0085022,201,Trash data in the TRIM period
276.0085022,202,Trash data in the TRIM period
