time,marker_id,description
0.0001997,101,Trash data in the TRIM period
3.0001997,102,Trash data in the TRIM period
3.000845,10,Rest period started
6.000845,20,Action period started
9.000845,30,Release period started
12.0011525,10,Rest period started
15.0011525,20,Action period started
18.0011525,30,Release period started
21.0013522,10,Rest period started
24.0013522,20,Action period started
27.0013522,30,Release period started
30.0015991,10,Rest period started
33.0015991,20,Action period started
36.0015991,30,Release period started
39.0018242,10,Rest period started
42.0018242,20,Action period started
45.0018242,30,Release period started
48.0020778,10,Rest period started
51.0020778,20,Action period started
54.0020778,30,Release period started
57.0023991,10,Rest period started
60.0023991,20,Action period started
63.0023991,30,Release period started
66.0027031,10,Rest period started
69.0027031,20,Action period started
72.0027031,30,Release period started
75.0029362,10,Rest period started
78.0029362,20,Action period started
81.0029362,30,Release period started
84.0031718,10,Rest period started
87.0031718,20,Action period started
90.0031718,30,Release period started
93.003483,10,Rest period started
96.003483,20,Action period started
99.003483,30,Release period started
102.0037197,10,Rest period started
105.0037197,20,Action period started
108.0037197,30,Release period started
111.0039931,10,Rest period started
114.0039931,20,Action period started
117.0039931,30,Release period started
120.0043103,10,Rest period started
123.0043103,20,Action period started
126.0043103,30,Release period started
129.0045411,10,Rest period started
132.0045411,20,Action period started
135.0045411,30,Release period started
138.0047983,10,Rest period started
141.0047983,20,Action period started
144.0047983,30,Release period started
147.0050592,10,Rest period started
150.0050592,20,Action period started
153.0050592,30,Release period started
156.0053464,10,Rest period started
159.0053464,20,Action period started
162.0053464,30,Release period started
165.0055578,10,Rest period started
168.0055578,20,Action period started
171.0055578,30,Release period started
174.0057903,10,Rest period started
177.0057903,20,Action period started
180.0057903,30,Release period started
183.0060135,10,Rest period started
186.0060135,20,Action period started
189.0060135,30,Release period started
192.006256,10,Rest period started
195.006256,20,Action period started
198.006256,30,Release period started
201.0065114,10,Rest period started
204.0065114,20,Action period started
207.0065114,30,Release period started
210.006785,10,Rest period started
213.006785,20,Action period started
216.006785,30,Release period started
219.0070256,10,Rest period started
222.0070256,20,Action period started
225.0070256,30,Release period started
228.0072453,10,Rest period started
231.0072453,20,Action period started
234.0072453,30,Release period started
237.0075525,10,Rest period started
240.0075525,20,Action period started
243.0075525,30,Release period started
246.0077879,10,Rest period started
249.0077879,20,Action period started
252.0077879,30,Release period started
255.0080362,10,Rest period started
258.0080362,20,Action period started
261.0080362,30,Release period started
264.0082445,10,Rest period started
267.0082445,20,Action period started
270.0082445,30,Release period started
273.0084741,201,Trash data in the TRIM period
276.0084741,202,Trash data in the TRIM period
