time,marker_id,description
0.0002359,101,Trash data in the TRIM period
3.0002359,102,Trash data in the TRIM period
3.0007671,10,Rest period started
6.0007671,20,Action period started
9.0007671,30,Release period started
12.0009779,10,Rest period started
15.0009779,20,Action period started
18.0009779,30,Release period started
21.001215,10,Rest period started
24.001215,20,Action period started
27.001215,30,Release period started
30.0014611,10,Rest period started
33.0014611,20,Action period started
36.0014611,30,Release period started
39.0017173,10,Rest period started
42.0017173,20,Action period started
45.0017173,30,Release period started
48.0019331,10,Rest period started
51.0019331,20,Action period started
54.0019331,30,Release period started
57.0021927,10,Rest period started
60.0021927,20,Action period started
63.0021927,30,Release period started
66.0024195,10,Rest period started
69.0024195,20,Action period started
72.0024195,30,Release period started
75.0026901,10,Rest period started
78.0026901,20,Action period started
81.0026901,30,Release period started
84.0029279,10,Rest period started
87.0029279,20,Action period started
90.0029279,30,Release period started
93.0031642,10,Rest period started
96.0031642,20,Action period started
99.0031642,30,Release period started
102.003349,10,Rest period started
105.003349,20,Action period started
108.003349,30,Release period started
111.00357,10,Rest period started
114.00357,20,Action period started
117.00357,30,Release period started
120.0038375,10,Rest period started
123.0038375,20,Action period started
126.0038375,30,Release period started
129.0040416,10,Rest period started
132.0040416,20,Action period started
135.0040416,30,Release period started
138.0042598,10,Rest period started
141.0042598,20,Action period started
144.0042598,30,Release period started
147.0045015,10,Rest period started
150.0045015,20,Action period started
153.0045015,30,Release period started
156.0047586,10,Rest period started
159.0047586,20,Action period started
162.0047586,30,Release period started
165.0051009,10,Rest period started
168.0051009,20,Action period started
171.0051009,30,Release period started
174.0053615,10,Rest period started
177.0053615,20,Action period started
180.0053615,30,Release period started
183.0056665,10,Rest period started
186.0056665,20,Action period started
189.0056665,30,Release period started
192.005941,10,Rest period started
195.005941,20,Action period started
198.005941,30,Release period started
201.0062058,10,Rest period started
204.0062058,20,Action period started
207.0062058,30,Release period started
210.0066519,10,Rest period started
213.0066519,20,Action period started
216.0066519,30,Release period started
219.0069574,10,Rest period started
222.0069574,20,Action period started
225.0069574,30,Release period started
228.007314,10,Rest period started
231.007314,20,Action period started
234.007314,30,Release period started
237.0076801,10,Rest period started
240.0076801,20,Action period started
243.0076801,30,Release period started
246.0079568,10,Rest period started
249.0079568,20,Action period started
252.0079568,30,Release period started
255.0082468,10,Rest period started
258.0082468,20,Action period started
261.0082468,30,Release period started
264.0085561,10,Rest period started
267.0085561,20,Action period started
270.0085561,30,Release period started
273.0087493,201,Trash data in the TRIM period
276.0087493,202,Trash data in the TRIM period
