time,marker_id,description
0.000197,101,Trash data in the TRIM period
3.000197,102,Trash data in the TRIM period
3.0008801,10,Rest period started
6.0008801,20,Action period started
9.0008801,30,Release period started
12.001158,10,Rest period started
15.001158,20,Action period started
18.001158,30,Release period started
21.0014561,10,Rest period started
24.0014561,20,Action period started
27.0014561,30,Release period started
30.0016894,10,Rest period started
33.0016894,20,Action period started
36.0016894,30,Release period started
39.0019496,10,Rest period started
42.0019496,20,Action period started
45.0019496,30,Release period started
48.0022209,10,Rest period started
51.0022209,20,Action period started
54.0022209,30,Release period started
57.0025294,10,Rest period started
60.0025294,20,Action period started
63.0025294,30,Release period started
66.0027342,10,Rest period started
69.0027342,20,Action period started
72.0027342,30,Release period started
75.0030386,10,Rest period started
78.0030386,20,Action period started
81.0030386,30,Release period started
84.0032855,10,Rest period started
87.0032855,20,Action period started
90.0032855,30,Release period started
93.0035563,10,Rest period started
96.0035563,20,Action period started
99.0035563,30,Release period started
102.0038724,10,Rest period started
105.0038724,20,Action period started
108.0038724,30,Release period started
111.0041485,10,Rest period started
114.0041485,20,Action period started
117.0041485,30,Release period started
120.0044358,10,Rest period started
123.0044358,20,Action period started
126.0044358,30,Release period started
129.0047485,10,Rest period started
132.0047485,20,Action period started
135.0047485,30,Release period started
138.0050447,10,Rest period started
141.0050447,20,Action period started
144.0050447,30,Release period started
147.0053432,10,Rest period started
150.0053432,20,Action period started
153.0053432,30,Release period started
156.0055812,10,Rest period started
159.0055812,20,Action period started
162.0055812,30,Release period started
165.005859,10,Rest period started
168.005859,20,Action period started
171.005859,30,Release period started
174.006145,10,Rest period started
177.006145,20,Action period started
180.006145,30,Release period started
183.0064033,10,Rest period started
186.0064033,20,Action period started
189.0064033,30,Release period started
192.0066466,10,Rest period started
195.0066466,20,Action period started
198.0066466,30,Release period started
201.0069563,10,Rest period started
204.0069563,20,Action period started
207.0069563,30,Release period started
210.0072536,10,Rest period started
213.0072536,20,Action period started
216.0072536,30,Release period started
219.0074826,10,Rest period started
222.0074826,20,Action period started
225.0074826,30,Release period started
228.0077659,10,Rest period started
231.0077659,20,Action period started
234.0077659,30,Release period started
237.0080075,10,Rest period started
240.0080075,20,Action period started
243.0080075,30,Release period started
246.0082687,10,Rest period started
249.0082687,20,Action period started
252.0082687,30,Release period started
255.0085104,10,Rest period started
258.0085104,20,Action period started
261.0085104,30,Release period started
264.0087803,10,Rest period started
267.0087803,20,Action period started
270.0087803,30,Release period started
273.0089354,201,Trash data in the TRIM period
276.0089354,202,Trash data in the TRIM period
