time,marker_id,description
0.000107,101,Trash data in the TRIM period
3.000107,102,Trash data in the TRIM period
3.000736,10,Rest period started
6.000736,20,Action period started
9.000736,30,Release period started
12.0009969,10,Rest period started
15.0009969,20,Action period started
18.0009969,30,Release period started
21.0013008,10,Rest period started
24.0013008,20,Action period started
27.0013008,30,Release period started
30.0016418,10,Rest period started
33.0016418,20,Action period started
36.0016418,30,Release period started
39.0019812,10,Rest period started
42.0019812,20,Action period started
45.0019812,30,Release period started
48.0022174,10,Rest period started
51.0022174,20,Action period started
54.0022174,30,Release period started
57.0024978,10,Rest period started
60.0024978,20,Action period started
63.0024978,30,Release period started
66.0027635,10,Rest period started
69.0027635,20,Action period started
72.0027635,30,Release period started
75.0030955,10,Rest period started
78.0030955,20,Action period started
81.0030955,30,Release period started
84.0033044,10,Rest period started
87.0033044,20,Action period started
90.0033044,30,Release period started
93.0036029,10,Rest period started
96.0036029,20,Action period started
99.0036029,30,Release period started
102.0039034,10,Rest period started
105.0039034,20,Action period started
108.0039034,30,Release period started
111.004223,10,Rest period started
114.004223,20,Action period started
117.004223,30,Release period started
120.0044298,10,Rest period started
123.0044298,20,Action period started
126.0044298,30,Release period started
129.0046778,10,Rest period started
132.0046778,20,Action period started
135.0046778,30,Release period started
138.0050145,10,Rest period started
141.0050145,20,Action period started
144.0050145,30,Release period started
147.0052736,10,Rest period started
150.0052736,20,Action period started
153.0052736,30,Release period started
156.0055578,10,Rest period started
159.0055578,20,Action period started
162.0055578,30,Release period started
165.0058909,10,Rest period started
168.0058909,20,Action period started
171.0058909,30,Release period started
174.0061115,10,Rest period started
177.0061115,20,Action period started
180.0061115,30,Release period started
183.0063235,10,Rest period started
186.0063235,20,Action period started
189.0063235,30,Release period started
192.006558,10,Rest period started
195.006558,20,Action period started
198.006558,30,Release period started
201.0068435,10,Rest period started
204.0068435,20,Action period started
207.0068435,30,Release period started
210.0071253,10,Rest period started
213.0071253,20,Action period started
216.0071253,30,Release period started
219.0073995,10,Rest period started
222.0073995,20,Action period started
225.0073995,30,Release period started
228.0076942,10,Rest period started
231.0076942,20,Action period started
234.0076942,30,Release period started
237.0079365,10,Rest period started
240.0079365,20,Action period started
243.0079365,30,Release period started
246.00823,10,Rest period started
249.00823,20,Action period started
252.00823,30,Release period started
255.0085885,10,Rest period started
258.0085885,20,Action period started
261.0085885,30,Release period started
264.0088461,10,Rest period started
267.0088461,20,Action period started
270.0088461,30,Release period started
273.0090348,201,Trash data in the TRIM period
276.0090348,202,Trash data in the TRIM period
