time,marker_id,description
0.0001786,101,Trash data in the TRIM period
3.0001786,102,Trash data in the TRIM period
3.0007368,10,Rest period started
6.0007368,20,Action period started
9.0007368,30,Release period started
12.0010003,10,Rest period started
15.0010003,20,Action period started
18.0010003,30,Release period started
21.0013151,10,Rest period started
24.0013151,20,Action period started
27.0013151,30,Release period started
30.0015961,10,Rest period started
33.0015961,20,Action period started
36.0015961,30,Release period started
39.0018672,10,Rest period started
42.0018672,20,Action period started
45.0018672,30,Release period started
48.002106,10,Rest period started
51.002106,20,Action period started
54.002106,30,Release period started
57.0023765,10,Rest period started
60.0023765,20,Action period started
63.0023765,30,Release period started
66.002675,10,Rest period started
69.002675,20,Action period started
72.002675,30,Release period started
75.0029641,10,Rest period started
78.0029641,20,Action period started
81.0029641,30,Release period started
84.0031677,10,Rest period started
87.0031677,20,Action period started
90.0031677,30,Release period started
93.0034723,10,Rest period started
96.0034723,20,Action period started
99.0034723,30,Release period started
102.0037023,10,Rest period started
105.0037023,20,Action period started
108.0037023,30,Release period started
111.0039331,10,Rest period started
114.0039331,20,Action period started
117.0039331,30,Release period started
120.0042379,10,Rest period started
123.0042379,20,Action period started
126.0042379,30,Release period started
129.0045044,10,Rest period started
132.0045044,20,Action period started
135.0045044,30,Release period started
138.0047872,10,Rest period started
141.0047872,20,Action period started
144.0047872,30,Release period started
147.0050101,10,Rest period started
150.0050101,20,Action period started
153.0050101,30,Release period started
156.0052378,10,Rest period started
159.0052378,20,Action period started
162.0052378,30,Release period started
165.0055524,10,Rest period started
168.0055524,20,Action period started
171.0055524,30,Release period started
174.0057928,10,Rest period started
177.0057928,20,Action period started
180.0057928,30,Release period started
183.0060639,10,Rest period started
186.0060639,20,Action period started
189.0060639,30,Release period started
192.0063206,10,Rest period started
195.0063206,20,Action period started
198.0063206,30,Release period started
201.0066127,10,Rest period started
204.0066127,20,Action period started
207.0066127,30,Release period started
210.0068543,10,Rest period started
213.0068543,20,Action period started
216.0068543,30,Release period started
219.0071072,10,Rest period started
222.0071072,20,Action period started
225.0071072,30,Release period started
228.0073886,10,Rest period started
231.0073886,20,Action period started
234.0073886,30,Release period started
237.0077081,10,Rest period started
240.0077081,20,Action period started
243.0077081,30,Release period started
246.0079957,10,Rest period started
249.0079957,20,Action period started
252.0079957,30,Release period started
255.0082608,10,Rest period started
258.0082608,20,Action period started
261.0082608,30,Release period started
264.0085586,10,Rest period started
267.0085586,20,Action period started
270.0085586,30,Release period started
273.0087606,201,Trash data in the TRIM period
276.0087606,202,Trash data in the TRIM period
