time,marker_id,description
0.0001318,101,Trash data in the TRIM period
3.0001318,102,Trash data in the TRIM period
3.0007848,10,Rest period started
6.0007848,20,Action period started
9.0007848,30,Release period started
12.0010141,10,Rest period started
15.0010141,20,Action period started
18.0010141,30,Release period started
21.0012927,10,Rest period started
24.0012927,20,Action period started
27.0012927,30,Release period started
30.001623,10,Rest period started
33.001623,20,Action period started
36.001623,30,Release period started
39.0019337,10,Rest period started
42.0019337,20,Action period started
45.0019337,30,Release period started
48.0022332,10,Rest period started
51.0022332,20,Action period started
54.0022332,30,Release period started
57.0024674,10,Rest period started
60.0024674,20,Action period started
63.0024674,30,Release period started
66.002741,10,Rest period started
69.002741,20,Action period started
72.002741,30,Release period started
75.0030171,10,Rest period started
78.0030171,20,Action period started
81.0030171,30,Release period started
84.003308,10,Rest period started
87.003308,20,Action period started
90.003308,30,Release period started
93.0035756,10,Rest period started
96.0035756,20,Action period started
99.0035756,30,Release period started
102.0038215,10,Rest period started
105.0038215,20,Action period started
108.0038215,30,Release period started
111.0040576,10,Rest period started
114.0040576,20,Action period started
117.0040576,30,Release period started
120.0042978,10,Rest period started
123.0042978,20,Action period started
126.0042978,30,Release period started
129.0045744,10,Rest period started
132.0045744,20,Action period started
135.0045744,30,Release period started
138.0047987,10,Rest period started
141.0047987,20,Action period started
144.0047987,30,Release period started
147.005093,10,Rest period started
150.005093,20,Action period started
153.005093,30,Release period started
156.0053678,10,Rest period started
159.0053678,20,Action period started
162.0053678,30,Release period started
165.0057526,10,Rest period started
168.0057526,20,Action period started
171.0057526,30,Release period started
174.0059701,10,Rest period started
177.0059701,20,Action period started
180.0059701,30,Release period started
183.006219,10,Rest period started
186.006219,20,Action period started
189.006219,30,Release period started
192.0064745,10,Rest period started
195.0064745,20,Action period started
198.0064745,30,Release period started
201.0067577,10,Rest period started
204.0067577,20,Action period started
207.0067577,30,Release period started
210.0070171,10,Rest period started
213.0070171,20,Action period started
216.0070171,30,Release period started
219.00727,10,Rest period started
222.00727,20,Action period started
225.00727,30,Release period started
228.0075384,10,Rest period started
231.0075384,20,Action period started
234.0075384,30,Release period started
237.0077567,10,Rest period started
240.0077567,20,Action period started
243.0077567,30,Release period started
246.0080149,10,Rest period started
249.0080149,20,Action period started
252.0080149,30,Release period started
255.008267,10,Rest period started
258.008267,20,Action period started
261.008267,30,Release period started
264.0085454,10,Rest period started
267.0085454,20,Action period started
270.0085454,30,Release period started
273.0087482,201,Trash data in the TRIM period
276.0087482,202,Trash data in the TRIM period
