time,marker_id,description
0.0002821,101,Trash data in the TRIM period
3.0002821,102,Trash data in the TRIM period
3.0008878,10,Rest period started
6.0008878,20,Action period started
9.0008878,30,Release period started
12.0011537,10,Rest period started
15.0011537,20,Action period started
18.0011537,30,Release period started
21.0014703,10,Rest period started
24.0014703,20,Action period started
27.0014703,30,Release period started
30.0017327,10,Rest period started
33.0017327,20,Action period started
36.0017327,30,Release period started
39.0019866,10,Rest period started
42.0019866,20,Action period started
45.0019866,30,Release period started
48.002245,10,Rest period started
51.002245,20,Action period started
54.002245,30,Release period started
57.002647,10,Rest period started
60.002647,20,Action period started
63.002647,30,Release period started
66.0029176,10,Rest period started
69.0029176,20,Action period started
72.0029176,30,Release period started
75.0031296,10,Rest period started
78.0031296,20,Action period started
81.0031296,30,Release period started
84.0034285,10,Rest period started
87.0034285,20,Action period started
90.0034285,30,Release period started
93.0036652,10,Rest period started
96.0036652,20,Action period started
99.0036652,30,Release period started
102.0039428,10,Rest period started
105.0039428,20,Action period started
108.0039428,30,Release period started
111.0042474,10,Rest period started
114.0042474,20,Action period started
117.0042474,30,Release period started
120.0045488,10,Rest period started
123.0045488,20,Action period started
126.0045488,30,Release period started
129.004773,10,Rest period started
132.004773,20,Action period started
135.004773,30,Release period started
138.004987,10,Rest period started
141.004987,20,Action period started
144.004987,30,Release period started
147.0052262,10,Rest period started
150.0052262,20,Action period started
153.0052262,30,Release period started
156.0056066,10,Rest period started
159.0056066,20,Action period started
162.0056066,30,Release period started
165.005934,10,Rest period started
168.005934,20,Action period started
171.005934,30,Release period started
174.0061773,10,Rest period started
177.0061773,20,Action period started
180.0061773,30,Release period started
183.0064879,10,Rest period started
186.0064879,20,Action period started
189.0064879,30,Release period started
192.0067462,10,Rest period started
195.0067462,20,Action period started
198.0067462,30,Release period started
201.0069862,10,Rest period started
204.0069862,20,Action period started
207.0069862,30,Release period started
210.0072475,10,Rest period started
213.0072475,20,Action period started
216.0072475,30,Release period started
219.0074617,10,Rest period started
222.0074617,20,Action period started
225.0074617,30,Release period started
228.0077239,10,Rest period started
231.0077239,20,Action period started
234.0077239,30,Release period started
237.0079487,10,Rest period started
240.0079487,20,Action period started
243.0079487,30,Release period started
246.008167,10,Rest period started
249.008167,20,Action period started
252.008167,30,Release period started
255.0084894,10,Rest period started
258.0084894,20,Action period started
261.0084894,30,Release period started
264.0087425,10,Rest period started
267.0087425,20,Action period started
270.0087425,30,Release period started
273.0089819,201,Trash data in the TRIM period
276.0089819,202,Trash data in the TRIM period
