time,marker_id,description
0.0002173,101,Trash data in the TRIM period
3.0002173,102,Trash data in the TRIM period
3.0007431,10,Rest period started
6.0007431,20,Action period started
9.0007431,30,Release period started
12.001091,10,Rest period started
15.001091,20,Action period started
18.001091,30,Release period started
21.0015369,10,Rest period started
24.0015369,20,Action period started
27.0015369,30,Release period started
30.0017725,10,Rest period started
33.0017725,20,Action period started
36.0017725,30,Release period started
39.0020043,10,Rest period started
42.0020043,20,Action period started
45.0020043,30,Release period started
48.0022548,10,Rest period started
51.0022548,20,Action period started
54.0022548,30,Release period started
57.0025088,10,Rest period started
60.0025088,20,Action period started
63.0025088,30,Release period started
66.0027748,10,Rest period started
69.0027748,20,Action period started
72.0027748,30,Release period started
75.0029849,10,Rest period started
78.0029849,20,Action period started
81.0029849,30,Release period started
84.0032248,10,Rest period started
87.0032248,20,Action period started
90.0032248,30,Release period started
93.0034262,10,Rest period started
96.0034262,20,Action period started
99.0034262,30,Release period started
102.0036559,10,Rest period started
105.0036559,20,Action period started
108.0036559,30,Release period started
111.0039467,10,Rest period started
114.0039467,20,Action period started
117.0039467,30,Release period started
120.0042138,10,Rest period started
123.0042138,20,Action period started
126.0042138,30,Release period started
129.0044506,10,Rest period started
132.0044506,20,Action period started
135.0044506,30,Release period started
138.0046994,10,Rest period started
141.0046994,20,Action period started
144.0046994,30,Release period started
147.0049461,10,Rest period started
150.0049461,20,Action period started
153.0049461,30,Release period started
156.005164,10,Rest period started
159.005164,20,Action period started
162.005164,30,Release period started
165.0053979,10,Rest period started
168.0053979,20,Action period started
171.0053979,30,Release period started
174.0056274,10,Rest period started
177.0056274,20,Action period started
180.0056274,30,Release period started
183.00591,10,Rest period started
186.00591,20,Action period started
189.00591,30,Release period started
192.0061203,10,Rest period started
195.0061203,20,Action period started
198.0061203,30,Release period started
201.0063781,10,Rest period started
204.0063781,20,Action period started
207.0063781,30,Release period started
210.0066134,10,Rest period started
213.0066134,20,Action period started
216.0066134,30,Release period started
219.0068324,10,Rest period started
222.0068324,20,Action period started
225.0068324,30,Release period started
228.0071239,10,Rest period started
231.0071239,20,Action period started
234.0071239,30,Release period started
237.0073305,10,Rest period started
240.0073305,20,Action period started
243.0073305,30,Release period started
246.0075652,10,Rest period started
249.0075652,20,Action period started
252.0075652,30,Release period started
255.0077719,10,Rest period started
258.0077719,20,Action period started
261.0077719,30,Release period started
264.0080593,10,Rest period started
267.0080593,20,Action period started
270.0080593,30,Release period started
273.0082366,201,Trash data in the TRIM period
276.0082366,202,Trash data in the TRIM period
