time,marker_id,description
0.0001741,101,Trash data in the TRIM period
3.0001741,102,Trash data in the TRIM period
3.0006876,10,Rest period started
6.0006876,20,Action period started
9.0006876,30,Release period started
12.0290876,10,Rest period started
15.0290876,20,Action period started
18.0290876,30,Release period started
21.0294092,10,Rest period started
24.0294092,20,Action period started
27.0294092,30,Release period started
30.0297113,10,Rest period started
33.0297113,20,Action period started
36.0297113,30,Release period started
39.0300596,10,Rest period started
42.0300596,20,Action period started
45.0300596,30,Release period started
48.0303581,10,Rest period started
51.0303581,20,Action period started
54.0303581,30,Release period started
57.030634,10,Rest period started
60.030634,20,Action period started
63.030634,30,Release period started
66.0308576,10,Rest period started
69.0308576,20,Action period started
72.0308576,30,Release period started
75.0310929,10,Rest period started
78.0310929,20,Action period started
81.0310929,30,Release period started
84.0313279,10,Rest period started
87.0313279,20,Action period started
90.0313279,30,Release period started
93.0315361,10,Rest period started
96.0315361,20,Action period started
99.0315361,30,Release period started
102.0318687,10,Rest period started
105.0318687,20,Action period started
108.0318687,30,Release period started
111.0322564,10,Rest period started
114.0322564,20,Action period started
117.0322564,30,Release period started
120.0325371,10,Rest period started
123.0325371,20,Action period started
126.0325371,30,Release period started
129.0327808,10,Rest period started
132.0327808,20,Action period started
135.0327808,30,Release period started
138.0330712,10,Rest period started
141.0330712,20,Action period started
144.0330712,30,Release period started
147.0334082,10,Rest period started
150.0334082,20,Action period started
153.0334082,30,Release period started
156.0336369,10,Rest period started
159.0336369,20,Action period started
162.0336369,30,Release period started
165.0339221,10,Rest period started
168.0339221,20,Action period started
171.0339221,30,Release period started
174.0342056,10,Rest period started
177.0342056,20,Action period started
180.0342056,30,Release period started
183.0344938,10,Rest period started
186.0344938,20,Action period started
189.0344938,30,Release period started
192.0347667,10,Rest period started
195.0347667,20,Action period started
198.0347667,30,Release period started
201.0350327,10,Rest period started
204.0350327,20,Action period started
207.0350327,30,Release period started
210.0353209,10,Rest period started
213.0353209,20,Action period started
216.0353209,30,Release period started
219.0356267,10,Rest period started
222.0356267,20,Action period started
225.0356267,30,Release period started
228.0358793,10,Rest period started
231.0358793,20,Action period started
234.0358793,30,Release period started
237.0361108,10,Rest period started
240.0361108,20,Action period started
243.0361108,30,Release period started
246.0364452,10,Rest period started
249.0364452,20,Action period started
252.0364452,30,Release period started
255.0368901,10,Rest period started
258.0368901,20,Action period started
261.0368901,30,Release period started
264.0371939,10,Rest period started
267.0371939,20,Action period started
270.0371939,30,Release period started
273.0374137,201,Trash data in the TRIM period
276.0374137,202,Trash data in the TRIM period
