time,marker_id,description
0.0002903,101,Trash data in the TRIM period
3.0002903,102,Trash data in the TRIM period
3.0007968,10,Rest period started
6.0007968,20,Action period started
9.0007968,30,Release period started
12.0010935,10,Rest period started
15.0010935,20,Action period started
18.0010935,30,Release period started
21.0013317,10,Rest period started
24.0013317,20,Action period started
27.0013317,30,Release period started
30.0015872,10,Rest period started
33.0015872,20,Action period started
36.0015872,30,Release period started
39.0018618,10,Rest period started
42.0018618,20,Action period started
45.0018618,30,Release period started
48.0021085,10,Rest period started
51.0021085,20,Action period started
54.0021085,30,Release period started
57.0023915,10,Rest period started
60.0023915,20,Action period started
63.0023915,30,Release period started
66.0027005,10,Rest period started
69.0027005,20,Action period started
72.0027005,30,Release period started
75.0029329,10,Rest period started
78.0029329,20,Action period started
81.0029329,30,Release period started
84.0032886,10,Rest period started
87.0032886,20,Action period started
90.0032886,30,Release period started
93.0035484,10,Rest period started
96.0035484,20,Action period started
99.0035484,30,Release period started
102.0037895,10,Rest period started
105.0037895,20,Action period started
108.0037895,30,Release period started
111.003992,10,Rest period started
114.003992,20,Action period started
117.003992,30,Release period started
120.0043282,10,Rest period started
123.0043282,20,Action period started
126.0043282,30,Release period started
129.0045821,10,Rest period started
132.0045821,20,Action period started
135.0045821,30,Release period started
138.0048294,10,Rest period started
141.0048294,20,Action period started
144.0048294,30,Release period started
147.0050658,10,Rest period started
150.0050658,20,Action period started
153.0050658,30,Release period started
156.0053189,10,Rest period started
159.0053189,20,Action period started
162.0053189,30,Release period started
165.0056181,10,Rest period started
168.0056181,20,Action period started
171.0056181,30,Release period started
174.0058828,10,Rest period started
177.0058828,20,Action period started
180.0058828,30,Release period started
183.0061277,10,Rest period started
186.0061277,20,Action period started
189.0061277,30,Release period started
192.0064728,10,Rest period started
195.0064728,20,Action period started
198.0064728,30,Release period started
201.0068233,10,Rest period started
204.0068233,20,Action period started
207.0068233,30,Release period started
210.0070438,10,Rest period started
213.0070438,20,Action period started
216.0070438,30,Release period started
219.0074263,10,Rest period started
222.0074263,20,Action period started
225.0074263,30,Release period started
228.0077051,10,Rest period started
231.0077051,20,Action period started
234.0077051,30,Release period started
237.0079597,10,Rest period started
240.0079597,20,Action period started
243.0079597,30,Release period started
246.0082324,10,Rest period started
249.0082324,20,Action period started
252.0082324,30,Release period started
255.0085083,10,Rest period started
258.0085083,20,Action period started
261.0085083,30,Release period started
264.0088368,10,Rest period started
267.0088368,20,Action period started
270.0088368,30,Release period started
273.0090221,201,Trash data in the TRIM period
276.0090221,202,Trash data in the TRIM period
