time,marker_id,description
0.0001253,101,Trash data in the TRIM period
3.0001253,102,Trash data in the TRIM period
3.0006506,10,Rest period started
6.0006506,20,Action period started
9.0006506,30,Release period started
12.0009101,10,Rest period started
15.0009101,20,Action period started
18.0009101,30,Release period started
21.0011318,10,Rest period started
24.0011318,20,Action period started
27.0011318,30,Release period started
30.0014051,10,Rest period started
33.0014051,20,Action period started
36.0014051,30,Release period started
39.001707,10,Rest period started
42.001707,20,Action period started
45.001707,30,Release period started
48.0019707,10,Rest period started
51.0019707,20,Action period started
54.0019707,30,Release period started
57.0021736,10,Rest period started
60.0021736,20,Action period started
63.0021736,30,Release period started
66.0024558,10,Rest period started
69.0024558,20,Action period started
72.0024558,30,Release period started
75.0027245,10,Rest period started
78.0027245,20,Action period started
81.0027245,30,Release period started
84.0029517,10,Rest period started
87.0029517,20,Action period started
90.0029517,30,Release period started
93.0032757,10,Rest period started
96.0032757,20,Action period started
99.0032757,30,Release period started
102.0035671,10,Rest period started
105.0035671,20,Action period started
108.0035671,30,Release period started
111.0038065,10,Rest period started
114.0038065,20,Action period started
117.0038065,30,Release period started
120.0040929,10,Rest period started
123.0040929,20,Action period started
126.0040929,30,Release period started
129.0043327,10,Rest period started
132.0043327,20,Action period started
135.0043327,30,Release period started
138.00461,10,Rest period started
141.00461,20,Action period started
144.00461,30,Release period started
147.0048453,10,Rest period started
150.0048453,20,Action period started
153.0048453,30,Release period started
156.0050572,10,Rest period started
159.0050572,20,Action period started
162.0050572,30,Release period started
165.0053314,10,Rest period started
168.0053314,20,Action period started
171.0053314,30,Release period started
174.0055753,10,Rest period started
177.0055753,20,Action period started
180.0055753,30,Release period started
183.0058179,10,Rest period started
186.0058179,20,Action period started
189.0058179,30,Release period started
192.0060831,10,Rest period started
195.0060831,20,Action period started
198.0060831,30,Release period started
201.0063718,10,Rest period started
204.0063718,20,Action period started
207.0063718,30,Release period started
210.0066179,10,Rest period started
213.0066179,20,Action period started
216.0066179,30,Release period started
219.00683,10,Rest period started
222.00683,20,Action period started
225.00683,30,Release period started
228.0071185,10,Rest period started
231.0071185,20,Action period started
234.0071185,30,Release period started
237.0074194,10,Rest period started
240.0074194,20,Action period started
243.0074194,30,Release period started
246.0076778,10,Rest period started
249.0076778,20,Action period started
252.0076778,30,Release period started
255.0079501,10,Rest period started
258.0079501,20,Action period started
261.0079501,30,Release period started
264.0082322,10,Rest period started
267.0082322,20,Action period started
270.0082322,30,Release period started
273.0084325,201,Trash data in the TRIM period
276.0084325,202,Trash data in the TRIM period
