time,marker_id,description
0.00026,101,Trash data in the TRIM period
3.00026,102,Trash data in the TRIM period
3.0009141,10,Rest period started
6.0009141,20,Action period started
9.0009141,30,Release period started
12.0012003,10,Rest period started
15.0012003,20,Action period started
18.0012003,30,Release period started
21.0014597,10,Rest period started
24.0014597,20,Action period started
27.0014597,30,Release period started
30.0017622,10,Rest period started
33.0017622,20,Action period started
36.0017622,30,Release period started
39.0020123,10,Rest period started
42.0020123,20,Action period started
45.0020123,30,Release period started
48.0022725,10,Rest period started
51.0022725,20,Action period started
54.0022725,30,Release period started
57.0025274,10,Rest period started
60.0025274,20,Action period started
63.0025274,30,Release period started
66.0027954,10,Rest period started
69.0027954,20,Action period started
72.0027954,30,Release period started
75.003071,10,Rest period started
78.003071,20,Action period started
81.003071,30,Release period started
84.0034011,10,Rest period started
87.0034011,20,Action period started
90.0034011,30,Release period started
93.0036451,10,Rest period started
96.0036451,20,Action period started
99.0036451,30,Release period started
102.0039628,10,Rest period started
105.0039628,20,Action period started
108.0039628,30,Release period started
111.0041925,10,Rest period started
114.0041925,20,Action period started
117.0041925,30,Release period started
120.0044503,10,Rest period started
123.0044503,20,Action period started
126.0044503,30,Release period started
129.0046997,10,Rest period started
132.0046997,20,Action period started
135.0046997,30,Release period started
138.0050251,10,Rest period started
141.0050251,20,Action period started
144.0050251,30,Release period started
147.0054914,10,Rest period started
150.0054914,20,Action period started
153.0054914,30,Release period started
156.0057567,10,Rest period started
159.0057567,20,Action period started
162.0057567,30,Release period started
165.0060101,10,Rest period started
168.0060101,20,Action period started
171.0060101,30,Release period started
174.006273,10,Rest period started
177.006273,20,Action period started
180.006273,30,Release period started
183.0065683,10,Rest period started
186.0065683,20,Action period started
189.0065683,30,Release period started
192.0069193,10,Rest period started
195.0069193,20,Action period started
198.0069193,30,Release period started
201.0072435,10,Rest period started
204.0072435,20,Action period started
207.0072435,30,Release period started
210.0074905,10,Rest period started
213.0074905,20,Action period started
216.0074905,30,Release period started
219.0077496,10,Rest period started
222.0077496,20,Action period started
225.0077496,30,Release period started
228.0079953,10,Rest period started
231.0079953,20,Action period started
234.0079953,30,Release period started
237.0082872,10,Rest period started
240.0082872,20,Action period started
243.0082872,30,Release period started
246.0085534,10,Rest period started
249.0085534,20,Action period started
252.0085534,30,Release period started
255.0088258,10,Rest period started
258.0088258,20,Action period started
261.0088258,30,Release period started
264.0090843,10,Rest period started
267.0090843,20,Action period started
270.0090843,30,Release period started
273.0092621,201,Trash data in the TRIM period
276.0092621,202,Trash data in the TRIM period
