time,marker_id,description
0.0001578,101,Trash data in the TRIM period
3.0001578,102,Trash data in the TRIM period
3.0008858,10,Rest period started
6.0008858,20,Action period started
9.0008858,30,Release period started
12.0011889,10,Rest period started
15.0011889,20,Action period started
18.0011889,30,Release period started
21.0014872,10,Rest period started
24.0014872,20,Action period started
27.0014872,30,Release period started
30.0018123,10,Rest period started
33.0018123,20,Action period started
36.0018123,30,Release period started
39.0020725,10,Rest period started
42.0020725,20,Action period started
45.0020725,30,Release period started
48.0023674,10,Rest period started
51.0023674,20,Action period started
54.0023674,30,Release period started
57.0026308,10,Rest period started
60.0026308,20,Action period started
63.0026308,30,Release period started
66.0029549,10,Rest period started
69.0029549,20,Action period started
72.0029549,30,Release period started
75.0031972,10,Rest period started
78.0031972,20,Action period started
81.0031972,30,Release period started
84.0034661,10,Rest period started
87.0034661,20,Action period started
90.0034661,30,Release period started
93.0037143,10,Rest period started
96.0037143,20,Action period started
99.0037143,30,Release period started
102.0039614,10,Rest period started
105.0039614,20,Action period started
108.0039614,30,Release period started
111.0042255,10,Rest period started
114.0042255,20,Action period started
117.0042255,30,Release period started
120.0045753,10,Rest period started
123.0045753,20,Action period started
126.0045753,30,Release period started
129.0048244,10,Rest period started
132.0048244,20,Action period started
135.0048244,30,Release period started
138.0050992,10,Rest period started
141.0050992,20,Action period started
144.0050992,30,Release period started
147.0053756,10,Rest period started
150.0053756,20,Action period started
153.0053756,30,Release period started
156.0056323,10,Rest period started
159.0056323,20,Action period started
162.0056323,30,Release period started
165.005883,10,Rest period started
168.005883,20,Action period started
171.005883,30,Release period started
174.006144,10,Rest period started
177.006144,20,Action period started
180.006144,30,Release period started
183.0063885,10,Rest period started
186.0063885,20,Action period started
189.0063885,30,Release period started
192.0066383,10,Rest period started
195.0066383,20,Action period started
198.0066383,30,Release period started
201.0068884,10,Rest period started
204.0068884,20,Action period started
207.0068884,30,Release period started
210.0071683,10,Rest period started
213.0071683,20,Action period started
216.0071683,30,Release period started
219.0078469,10,Rest period started
222.0078469,20,Action period started
225.0078469,30,Release period started
228.0080941,10,Rest period started
231.0080941,20,Action period started
234.0080941,30,Release period started
237.0083675,10,Rest period started
240.0083675,20,Action period started
243.0083675,30,Release period started
246.0086861,10,Rest period started
249.0086861,20,Action period started
252.0086861,30,Release period started
255.0089362,10,Rest period started
258.0089362,20,Action period started
261.0089362,30,Release period started
264.0091982,10,Rest period started
267.0091982,20,Action period started
270.0091982,30,Release period started
273.0094422,201,Trash data in the TRIM period
276.0094422,202,Trash data in the TRIM period
