time,marker_id,description
0.0001432,101,Trash data in the TRIM period
3.0001432,102,Trash data in the TRIM period
3.0007245,10,Rest period started
6.0007245,20,Action period started
9.0007245,30,Release period started
12.0010086,10,Rest period started
15.0010086,20,Action period started
18.0010086,30,Release period started
21.0012692,10,Rest period started
24.0012692,20,Action period started
27.0012692,30,Release period started
30.0015225,10,Rest period started
33.0015225,20,Action period started
36.0015225,30,Release period started
39.0018164,10,Rest period started
42.0018164,20,Action period started
45.0018164,30,Release period started
48.0021549,10,Rest period started
51.0021549,20,Action period started
54.0021549,30,Release period started
57.0023932,10,Rest period started
60.0023932,20,Action period started
63.0023932,30,Release period started
66.0026516,10,Rest period started
69.0026516,20,Action period started
72.0026516,30,Release period started
75.0029227,10,Rest period started
78.0029227,20,Action period started
81.0029227,30,Release period started
84.0031474,10,Rest period started
87.0031474,20,Action period started
90.0031474,30,Release period started
93.0033555,10,Rest period started
96.0033555,20,Action period started
99.0033555,30,Release period started
102.0036176,10,Rest period started
105.0036176,20,Action period started
108.0036176,30,Release period started
111.0038608,10,Rest period started
114.0038608,20,Action period started
117.0038608,30,Release period started
120.0040806,10,Rest period started
123.0040806,20,Action period started
126.0040806,30,Release period started
129.0043307,10,Rest period started
132.0043307,20,Action period started
135.0043307,30,Release period started
138.0046029,10,Rest period started
141.0046029,20,Action period started
144.0046029,30,Release period started
147.0048261,10,Rest period started
150.0048261,20,Action period started
153.0048261,30,Release period started
156.0051115,10,Rest period started
159.0051115,20,Action period started
162.0051115,30,Release period started
165.0053688,10,Rest period started
168.0053688,20,Action period started
171.0053688,30,Release period started
174.0055846,10,Rest period started
177.0055846,20,Action period started
180.0055846,30,Release period started
183.00586,10,Rest period started
186.00586,20,Action period started
189.00586,30,Release period started
192.006105,10,Rest period started
195.006105,20,Action period started
198.006105,30,Release period started
201.0064176,10,Rest period started
204.0064176,20,Action period started
207.0064176,30,Release period started
210.0066932,10,Rest period started
213.0066932,20,Action period started
216.0066932,30,Release period started
219.0069534,10,Rest period started
222.0069534,20,Action period started
225.0069534,30,Release period started
228.0072492,10,Rest period started
231.0072492,20,Action period started
234.0072492,30,Release period started
237.0074981,10,Rest period started
240.0074981,20,Action period started
243.0074981,30,Release period started
246.0077315,10,Rest period started
249.0077315,20,Action period started
252.0077315,30,Release period started
255.0079692,10,Rest period started
258.0079692,20,Action period started
261.0079692,30,Release period started
264.0082123,10,Rest period started
267.0082123,20,Action period started
270.0082123,30,Release period started
273.008394,201,Trash data in the TRIM period
276.008394,202,Trash data in the TRIM period
