time,marker_id,description
0.0033176,101,Trash data in the TRIM period
3.0033176,102,Trash data in the TRIM period
3.0039135,10,Rest period started
6.0039135,20,Action period started
9.0039135,30,Release period started
12.0041746,10,Rest period started
15.0041746,20,Action period started
18.0041746,30,Release period started
21.004428,10,Rest period started
24.004428,20,Action period started
27.004428,30,Release period started
30.0046969,10,Rest period started
33.0046969,20,Action period started
36.0046969,30,Release period started
39.0066555,10,Rest period started
42.0066555,20,Action period started
45.0066555,30,Release period started
48.0069504,10,Rest period started
51.0069504,20,Action period started
54.0069504,30,Release period started
57.0072192,10,Rest period started
60.0072192,20,Action period started
63.0072192,30,Release period started
66.0074724,10,Rest period started
69.0074724,20,Action period started
72.0074724,30,Release period started
75.0077299,10,Rest period started
78.0077299,20,Action period started
81.0077299,30,Release period started
84.0079777,10,Rest period started
87.0079777,20,Action period started
90.0079777,30,Release period started
93.0083682,10,Rest period started
96.0083682,20,Action period started
99.0083682,30,Release period started
102.0086893,10,Rest period started
105.0086893,20,Action period started
108.0086893,30,Release period started
111.0089353,10,Rest period started
114.0089353,20,Action period started
117.0089353,30,Release period started
120.0094987,10,Rest period started
123.0094987,20,Action period started
126.0094987,30,Release period started
129.0097575,10,Rest period started
132.0097575,20,Action period started
135.0097575,30,Release period started
138.0100621,10,Rest period started
141.0100621,20,Action period started
144.0100621,30,Release period started
147.0103425,10,Rest period started
150.0103425,20,Action period started
153.0103425,30,Release period started
156.0106431,10,Rest period started
159.0106431,20,Action period started
162.0106431,30,Release period started
165.0108899,10,Rest period started
168.0108899,20,Action period started
171.0108899,30,Release period started
174.0111695,10,Rest period started
177.0111695,20,Action period started
180.0111695,30,Release period started
183.0114392,10,Rest period started
186.0114392,20,Action period started
189.0114392,30,Release period started
192.0116847,10,Rest period started
195.0116847,20,Action period started
198.0116847,30,Release period started
201.0120045,10,Rest period started
204.0120045,20,Action period started
207.0120045,30,Release period started
210.0123276,10,Rest period started
213.0123276,20,Action period started
216.0123276,30,Release period started
219.0125738,10,Rest period started
222.0125738,20,Action period started
225.0125738,30,Release period started
228.012855,10,Rest period started
231.012855,20,Action period started
234.012855,30,Release period started
237.0131075,10,Rest period started
240.0131075,20,Action period started
243.0131075,30,Release period started
246.0133911,10,Rest period started
249.0133911,20,Action period started
252.0133911,30,Release period started
255.0136256,10,Rest period started
258.0136256,20,Action period started
261.0136256,30,Release period started
264.0138865,10,Rest period started
267.0138865,20,Action period started
270.0138865,30,Release period started
273.0140667,201,Trash data in the TRIM period
276.0140667,202,Trash data in the TRIM period
