time,marker_id,description
0.0001361,101,Trash data in the TRIM period
3.0001361,102,Trash data in the TRIM period
3.0006668,10,Rest period started
6.0006668,20,Action period started
9.0006668,30,Release period started
12.0009118,10,Rest period started
15.0009118,20,Action period started
18.0009118,30,Release period started
21.0012055,10,Rest period started
24.0012055,20,Action period started
27.0012055,30,Release period started
30.001478,10,Rest period started
33.001478,20,Action period started
36.001478,30,Release period started
39.0017512,10,Rest period started
42.0017512,20,Action period started
45.0017512,30,Release period started
48.0020374,10,Rest period started
51.0020374,20,Action period started
54.0020374,30,Release period started
57.0023025,10,Rest period started
60.0023025,20,Action period started
63.0023025,30,Release period started
66.0026032,10,Rest period started
69.0026032,20,Action period started
72.0026032,30,Release period started
75.0028704,10,Rest period started
78.0028704,20,Action period started
81.0028704,30,Release period started
84.0031331,10,Rest period started
87.0031331,20,Action period started
90.0031331,30,Release period started
93.0034838,10,Rest period started
96.0034838,20,Action period started
99.0034838,30,Release period started
102.0037763,10,Rest period started
105.0037763,20,Action period started
108.0037763,30,Release period started
111.0040235,10,Rest period started
114.0040235,20,Action period started
117.0040235,30,Release period started
120.0043073,10,Rest period started
123.0043073,20,Action period started
126.0043073,30,Release period started
129.004599,10,Rest period started
132.004599,20,Action period started
135.004599,30,Release period started
138.0048928,10,Rest period started
141.0048928,20,Action period started
144.0048928,30,Release period started
147.0052466,10,Rest period started
150.0052466,20,Action period started
153.0052466,30,Release period started
156.0055699,10,Rest period started
159.0055699,20,Action period started
162.0055699,30,Release period started
165.0059002,10,Rest period started
168.0059002,20,Action period started
171.0059002,30,Release period started
174.0061662,10,Rest period started
177.0061662,20,Action period started
180.0061662,30,Release period started
183.0064666,10,Rest period started
186.0064666,20,Action period started
189.0064666,30,Release period started
192.0068156,10,Rest period started
195.0068156,20,Action period started
198.0068156,30,Release period started
201.0071083,10,Rest period started
204.0071083,20,Action period started
207.0071083,30,Release period started
210.0074741,10,Rest period started
213.0074741,20,Action period started
216.0074741,30,Release period started
219.0078761,10,Rest period started
222.0078761,20,Action period started
225.0078761,30,Release period started
228.0081349,10,Rest period started
231.0081349,20,Action period started
234.0081349,30,Release period started
237.0084975,10,Rest period started
240.0084975,20,Action period started
243.0084975,30,Release period started
246.0088402,10,Rest period started
249.0088402,20,Action period started
252.0088402,30,Release period started
255.0090896,10,Rest period started
258.0090896,20,Action period started
261.0090896,30,Release period started
264.0095589,10,Rest period started
267.0095589,20,Action period started
270.0095589,30,Release period started
273.009818,201,Trash data in the TRIM period
276.009818,202,Trash data in the TRIM period
