time,marker_id,description
0.000271,101,Trash data in the TRIM period
3.000271,102,Trash data in the TRIM period
3.0009021,10,Rest period started
6.0009021,20,Action period started
9.0009021,30,Release period started
12.0011593,10,Rest period started
15.0011593,20,Action period started
18.0011593,30,Release period started
21.0014223,10,Rest period started
24.0014223,20,Action period started
27.0014223,30,Release period started
30.0016925,10,Rest period started
33.0016925,20,Action period started
36.0016925,30,Release period started
39.0019833,10,Rest period started
42.0019833,20,Action period started
45.0019833,30,Release period started
48.002371,10,Rest period started
51.002371,20,Action period started
54.002371,30,Release period started
57.0026288,10,Rest period started
60.0026288,20,Action period started
63.0026288,30,Release period started
66.0029075,10,Rest period started
69.0029075,20,Action period started
72.0029075,30,Release period started
75.0035127,10,Rest period started
78.0035127,20,Action period started
81.0035127,30,Release period started
84.0037593,10,Rest period started
87.0037593,20,Action period started
90.0037593,30,Release period started
93.0040822,10,Rest period started
96.0040822,20,Action period started
99.0040822,30,Release period started
102.0043416,10,Rest period started
105.0043416,20,Action period started
108.0043416,30,Release period started
111.004595,10,Rest period started
114.004595,20,Action period started
117.004595,30,Release period started
120.0048443,10,Rest period started
123.0048443,20,Action period started
126.0048443,30,Release period started
129.0051223,10,Rest period started
132.0051223,20,Action period started
135.0051223,30,Release period started
138.0054287,10,Rest period started
141.0054287,20,Action period started
144.0054287,30,Release period started
147.0056585,10,Rest period started
150.0056585,20,Action period started
153.0056585,30,Release period started
156.0059049,10,Rest period started
159.0059049,20,Action period started
162.0059049,30,Release period started
165.0061626,10,Rest period started
168.0061626,20,Action period started
171.0061626,30,Release period started
174.0064204,10,Rest period started
177.0064204,20,Action period started
180.0064204,30,Release period started
183.0066709,10,Rest period started
186.0066709,20,Action period started
189.0066709,30,Release period started
192.0069282,10,Rest period started
195.0069282,20,Action period started
198.0069282,30,Release period started
201.0071727,10,Rest period started
204.0071727,20,Action period started
207.0071727,30,Release period started
210.0074536,10,Rest period started
213.0074536,20,Action period started
216.0074536,30,Release period started
219.0077565,10,Rest period started
222.0077565,20,Action period started
225.0077565,30,Release period started
228.0080148,10,Rest period started
231.0080148,20,Action period started
234.0080148,30,Release period started
237.0082573,10,Rest period started
240.0082573,20,Action period started
243.0082573,30,Release period started
246.0085104,10,Rest period started
249.0085104,20,Action period started
252.0085104,30,Release period started
255.00875,10,Rest period started
258.00875,20,Action period started
261.00875,30,Release period started
264.0089976,10,Rest period started
267.0089976,20,Action period started
270.0089976,30,Release period started
273.0091895,201,Trash data in the TRIM period
276.0091895,202,Trash data in the TRIM period
