time,marker_id,description
0.000205,101,Trash data in the TRIM period
3.000205,102,Trash data in the TRIM period
3.0008133,10,Rest period started
6.0008133,20,Action period started
9.0008133,30,Release period started
12.0010651,10,Rest period started
15.0010651,20,Action period started
18.0010651,30,Release period started
21.0013216,10,Rest period started
24.0013216,20,Action period started
27.0013216,30,Release period started
30.0015761,10,Rest period started
33.0015761,20,Action period started
36.0015761,30,Release period started
39.0018302,10,Rest period started
42.0018302,20,Action period started
45.0018302,30,Release period started
48.0020822,10,Rest period started
51.0020822,20,Action period started
54.0020822,30,Release period started
57.0067166,10,Rest period started
60.0067166,20,Action period started
63.0067166,30,Release period started
66.0069976,10,Rest period started
69.0069976,20,Action period started
72.0069976,30,Release period started
75.0072437,10,Rest period started
78.0072437,20,Action period started
81.0072437,30,Release period started
84.0074979,10,Rest period started
87.0074979,20,Action period started
90.0074979,30,Release period started
93.0077386,10,Rest period started
96.0077386,20,Action period started
99.0077386,30,Release period started
102.0080073,10,Rest period started
105.0080073,20,Action period started
108.0080073,30,Release period started
111.0082635,10,Rest period started
114.0082635,20,Action period started
117.0082635,30,Release period started
120.0085345,10,Rest period started
123.0085345,20,Action period started
126.0085345,30,Release period started
129.0087755,10,Rest period started
132.0087755,20,Action period started
135.0087755,30,Release period started
138.0090748,10,Rest period started
141.0090748,20,Action period started
144.0090748,30,Release period started
147.009338,10,Rest period started
150.009338,20,Action period started
153.009338,30,Release period started
156.0095922,10,Rest period started
159.0095922,20,Action period started
162.0095922,30,Release period started
165.0098493,10,Rest period started
168.0098493,20,Action period started
171.0098493,30,Release period started
174.0101006,10,Rest period started
177.0101006,20,Action period started
180.0101006,30,Release period started
183.0103649,10,Rest period started
186.0103649,20,Action period started
189.0103649,30,Release period started
192.0106122,10,Rest period started
195.0106122,20,Action period started
198.0106122,30,Release period started
201.0108528,10,Rest period started
204.0108528,20,Action period started
207.0108528,30,Release period started
210.0111166,10,Rest period started
213.0111166,20,Action period started
216.0111166,30,Release period started
219.0113582,10,Rest period started
222.0113582,20,Action period started
225.0113582,30,Release period started
228.0116223,10,Rest period started
231.0116223,20,Action period started
234.0116223,30,Release period started
237.011885,10,Rest period started
240.011885,20,Action period started
243.011885,30,Release period started
246.0121338,10,Rest period started
249.0121338,20,Action period started
252.0121338,30,Release period started
255.0123832,10,Rest period started
258.0123832,20,Action period started
261.0123832,30,Release period started
264.0126341,10,Rest period started
267.0126341,20,Action period started
270.0126341,30,Release period started
273.0128057,201,Trash data in the TRIM period
276.0128057,202,Trash data in the TRIM period
