time,marker_id,description
0.0001281,101,Trash data in the TRIM period
3.0001281,102,Trash data in the TRIM period
3.0008146,10,Rest period started
6.0008146,20,Action period started
9.0008146,30,Release period started
12.0010576,10,Rest period started
15.0010576,20,Action period started
18.0010576,30,Release period started
21.0013665,10,Rest period started
24.0013665,20,Action period started
27.0013665,30,Release period started
30.0016126,10,Rest period started
33.0016126,20,Action period started
36.0016126,30,Release period started
39.0018967,10,Rest period started
42.0018967,20,Action period started
45.0018967,30,Release period started
48.0021388,10,Rest period started
51.0021388,20,Action period started
54.0021388,30,Release period started
57.0024008,10,Rest period started
60.0024008,20,Action period started
63.0024008,30,Release period started
66.0026675,10,Rest period started
69.0026675,20,Action period started
72.0026675,30,Release period started
75.0029265,10,Rest period started
78.0029265,20,Action period started
81.0029265,30,Release period started
84.003176,10,Rest period started
87.003176,20,Action period started
90.003176,30,Release period started
93.0034203,10,Rest period started
96.0034203,20,Action period started
99.0034203,30,Release period started
102.0036884,10,Rest period started
105.0036884,20,Action period started
108.0036884,30,Release period started
111.0039808,10,Rest period started
114.0039808,20,Action period started
117.0039808,30,Release period started
120.0042338,10,Rest period started
123.0042338,20,Action period started
126.0042338,30,Release period started
129.0044787,10,Rest period started
132.0044787,20,Action period started
135.0044787,30,Release period started
138.0047897,10,Rest period started
141.0047897,20,Action period started
144.0047897,30,Release period started
147.0050486,10,Rest period started
150.0050486,20,Action period started
153.0050486,30,Release period started
156.005301,10,Rest period started
159.005301,20,Action period started
162.005301,30,Release period started
165.0055505,10,Rest period started
168.0055505,20,Action period started
171.0055505,30,Release period started
174.0058016,10,Rest period started
177.0058016,20,Action period started
180.0058016,30,Release period started
183.0060474,10,Rest period started
186.0060474,20,Action period started
189.0060474,30,Release period started
192.0062999,10,Rest period started
195.0062999,20,Action period started
198.0062999,30,Release period started
201.0065805,10,Rest period started
204.0065805,20,Action period started
207.0065805,30,Release period started
210.0068456,10,Rest period started
213.0068456,20,Action period started
216.0068456,30,Release period started
219.0070782,10,Rest period started
222.0070782,20,Action period started
225.0070782,30,Release period started
228.0073402,10,Rest period started
231.0073402,20,Action period started
234.0073402,30,Release period started
237.0075928,10,Rest period started
240.0075928,20,Action period started
243.0075928,30,Release period started
246.0078351,10,Rest period started
249.0078351,20,Action period started
252.0078351,30,Release period started
255.0080657,10,Rest period started
258.0080657,20,Action period started
261.0080657,30,Release period started
264.0085249,10,Rest period started
267.0085249,20,Action period started
270.0085249,30,Release period started
273.0087141,201,Trash data in the TRIM period
276.0087141,202,Trash data in the TRIM period
